FID,X,Y,BCE_Kaipara_Harbour_System_Seagrass
23502,1724772.978157967561856,5956277.230521857738495,
23503,1724801.017089906847104,5956281.918442953377962,
23504,1725066.252750738523901,5956272.192866505123675,
23505,1719087.653630040120333,5956353.073634210042655,-0.977045477000000
23506,1719189.262399050174281,5956356.443642714992166,-0.954693336000000
23507,1724370.714235668536276,5956273.079612611792982,
23508,1724455.751285939011723,5956272.234441450797021,
23509,1724476.011141014983878,5956271.357713398523629,
23510,1724697.023055035620928,5956268.745628369972110,
23511,1724756.749042280483991,5956267.498078594915569,
23512,1725118.816255276557058,5956262.046191897243261,
23513,1724410.782275977311656,5956262.533632433041930,
23514,1725029.899152193684131,5956256.891805819235742,
23515,1718108.538612694479525,5956357.149181086570024,-0.241703406000000
23516,1724909.265571379102767,5956245.353170548565686,
23517,1725070.113130723359063,5956243.019564657472074,
23518,1725110.093177069909871,5956247.747267798520625,
23519,1727241.558738854015246,5956211.221803438849747,-0.516727295000000
23520,1718000.942488964181393,5956322.408505573868752,-0.198545455000000
23521,1718026.046403227606788,5956326.062256520614028,-0.191102564000000
23522,1721498.353040656773373,5956282.896776054985821,
23523,1721538.924003943568096,5956277.843050034716725,
23524,1724418.082053602440283,5956236.743842904455960,
23525,1724676.197172025684267,5956243.085784265771508,
23526,1724876.807164543075487,5956225.888761763460934,
23527,1725318.826590367127210,5956223.688288462348282,
23528,1724813.381235665408894,5956230.430328439921141,
23529,1724924.606210852507502,5956219.446302143856883,
23530,1725135.465617639478296,5956212.706688979640603,
23531,1717438.017014263197780,5956311.496099524199963,-0.037966101000000
23532,1721080.538328738883138,5956259.742700759321451,
23533,1724788.052535271504894,5956207.239868717268109,
23534,1724820.540687497239560,5956206.366884821094573,
23535,1724905.258423146093264,5956205.924211376346648,
23536,1724979.051085287006572,5956261.553364546038210,
23537,1724370.031816928181797,5956203.317281966097653,
23538,1724627.061621501110494,5956199.602843702770770,
23539,1724796.269314457662404,5956196.751036845147610,
23540,1717469.401377129601315,5956294.739825967699289,-0.077448979000000
23541,1717857.464633945375681,5956297.019601986743510,-0.190602806000000
23542,1720316.242145807947963,5956250.516029296442866,
23543,1724361.515205397270620,5956193.070440564304590,
23544,1725318.881771274143830,5956179.599468512460589,
23545,1721535.969248213106766,5956226.906029464676976,
23546,1724412.522792756790295,5956189.043925890699029,
23547,1724441.800218644784763,5956182.345983257517219,
23548,1724546.669022226007655,5956180.428193213418126,
23549,1724860.000287988455966,5956176.294972578063607,
23550,1725184.453195211244747,5956173.461805179715157,
23551,1725306.953991421265528,5956168.942396372556686,
23552,1725344.251468425616622,5956187.681187051348388,
23553,1725366.666083491174504,5956168.936729537323117,
23554,1727403.533911493374035,5956193.441273984499276,-0.240854179000000
23555,1717513.404538460075855,5956269.120578040368855,-0.099557520000000
23556,1721550.183258765842766,5956212.877130078151822,
23557,1725326.303674768889323,5956159.154165481217206,
23558,1717527.546294372295961,5956259.310680111870170,-0.098969069000000
23559,1725824.787203178741038,5956142.322783754207194,
23560,1721474.034050248330459,5956201.764587961137295,
23561,1721510.555500432383269,5956194.669555459171534,
23562,1724386.079984722193331,5956161.350661199539900,
23563,1724783.174778888700530,5956159.367983636446297,
23564,1725247.214463561074808,5956160.649542318657041,
23565,1725382.547507510287687,5956143.585658803582191,
23566,1721172.680719639407471,5956198.506617350503802,
23567,1721304.740449749166146,5956186.817553901113570,
23568,1725229.361412686528638,5956130.661412336863577,
23569,1719543.530097490409389,5956202.397464407607913,-0.993714279000000
23570,1724544.878383754519746,5956245.671334175392985,
23571,1725716.226412162650377,5956104.420477090403438,
23572,1725757.257653613341972,5956124.886621946468949,
23573,1719084.679362619062886,5956188.292380476370454,-0.863351872000000
23574,1724424.708086110185832,5956112.820650215260684,
23575,1725220.890421320218593,5956101.284390878863633,
23576,1725288.120847387472168,5956106.581997307017446,
23577,1721304.184830672107637,5956147.358450683765113,
23578,1725389.957269530743361,5956088.857722067274153,
23579,1725421.801619827980176,5956088.394156721420586,
23580,1725845.399428757373244,5956102.578601623885334,
23581,1719530.631522368872538,5956167.275822358205914,-0.945865745000000
23582,1719708.263579108519480,5956160.098263182677329,
23583,1719759.945965209975839,5956158.997092924080789,
23584,1721368.617588545894250,5956147.631952262483537,
23585,1725381.439509897259995,5956078.611858069896698,
23586,1727271.372744217747822,5956051.299899783916771,-0.496909093000000
23587,1727367.879809880862013,5956049.873573618941009,-0.295636362000000
23588,1721202.245287276338786,5956135.133623502217233,
23589,1721400.410341578768566,5956126.068331017158926,
23590,1725598.440408942988142,5956065.885617716237903,
23591,1725728.384235982084647,5956066.106226738542318,
23592,1726982.029355373466387,5956045.602186504751444,
23593,1727324.105189791182056,5956039.689994089305401,-0.378318580000000
23594,1727350.919555991888046,5956073.104311139322817,-0.301217830000000
23595,1718968.108940199483186,5956150.416988738812506,-0.810841125000000
23596,1721223.342172942357138,5956118.594481491483748,
23597,1724380.601632782956585,5956080.102932156063616,
23598,1725445.493004067102447,5956058.146675541996956,
23599,1726997.642306195106357,5956035.404449454508722,
23600,1727391.402460810961202,5956033.808613996952772,-0.272000006000000
23601,1718907.291925266385078,5956145.689026641659439,-0.700375018000000
23602,1721432.298120149411261,5956105.684262853115797,
23603,1725647.256678473670036,5956053.973312727175653,
23604,1727423.966426912229508,5956023.923963872715831,-0.246291667000000
23605,1725242.276236800011247,5956043.881014205515385,
23606,1717869.515946994302794,5956135.032951811328530,-0.100843371000000
23607,1719823.590291608590633,5956108.275863366201520,
23608,1724359.363145055482164,5956043.991998909972608,
23609,1725468.237353625241667,5956041.596461841836572,
23610,1725810.868415028322488,5956028.009839692153037,
23611,1727282.943591310875490,5956031.609066148288548,-0.482706758000000
23612,1727352.993712047580630,5956006.835824435576797,-0.341042475000000
23613,1718954.590104126138613,5956114.569883493706584,-0.715363654000000
23614,1719839.222839952446520,5956102.309074558317661,
23615,1725694.220110982889310,5956014.651045988313854,
23616,1724383.201895248144865,5956023.712913172319531,
23617,1725295.700805758591741,5956010.949869238771498,
23618,1724307.249536359217018,5956015.224649611860514,
23619,1724391.418963875621557,5956013.224472840316594,
23620,1725280.363321631215513,5955999.881626356393099,
23621,1724374.871978912036866,5956003.898266823031008,
23622,1725609.933277441188693,5955986.360779535025358,
23623,1727278.089849888347089,5955961.492289708927274,-0.522037039000000
23624,1727330.291416406165808,5955976.522571970708668,-0.396862345000000
23625,1724350.290847516618669,5955998.503675498999655,
23626,1724532.637827162863687,5955997.014596677385271,
23627,1725127.369527168339118,5955989.548561575822532,
23628,1725328.050035007530823,5955992.296387468464673,
23629,1725460.106029196642339,5955982.411813969723880,
23630,1725565.435199012281373,5955979.877799768932164,
23631,1727080.801550307776779,5955959.531507801264524,
23632,1727104.018269933992997,5955974.419546196237206,
23633,1727370.872196919983253,5955940.568583857268095,-0.396697246000000
23634,1725468.117420463822782,5955962.924676360562444,
23635,1725754.372449890943244,5955955.960765898227692,
23636,1727063.135915032122284,5955938.838100813329220,
23637,1727321.434686799068004,5955937.977716951631010,-0.449619875000000
23638,1724308.264204682782292,5955971.458355555310845,
23639,1725564.528420140501112,5955946.769800490699708,
23640,1727309.828759611817077,5955920.951720549724996,-0.505500010000000
23641,1727333.368756927317008,5955920.603789557702839,-0.433800001000000
23642,1727471.332920310320333,5956107.175269319675863,0.273758208000000
23643,1724340.274770551361144,5955967.137087404727936,
23644,1725290.891091275960207,5955950.371006823144853,
23645,1725676.972643504850566,5955935.162522905506194,
23646,1727301.474075004225597,5955910.906421129591763,-0.535818193000000
23647,1725789.106466492870823,5955927.776327462866902,
23648,1727052.260041467146948,5955909.803074068389833,
23649,1721084.664293844951317,5955981.002526167780161,
23650,1725411.244941515615210,5955953.741491672582924,
23651,1725684.723952015163377,5955915.114388928748667,
23652,1725737.557355672353879,5955925.613695258274674,
23653,1727323.263952287146822,5955905.178772954270244,-0.487335902000000
23654,1724357.636801903601736,5955924.407423973083496,
23655,1726557.303977901348844,5955892.170140247792006,
23656,1727212.575146869057789,5955882.719269178807735,-0.716545433000000
23657,1725748.769710599677637,5955894.244646379724145,
23658,1727104.451866252580658,5955874.730619914829731,
23659,1727325.017201596172526,5955871.090402147732675,-0.515614052000000
23660,1725357.704373546410352,5955910.356108874082565,
23661,1725732.864729186287150,5955884.509287248365581,
23662,1724365.247245119418949,5955894.395174896344543,
23663,1725603.721849200315773,5955876.425789093598723,
23664,1725804.773123725084588,5955873.491873193532228,
23665,1727313.251557535491884,5955851.711968289688230,-0.564862386000000
23666,1724373.304800372803584,5955884.110215724445879,
23667,1725257.316210383782163,5955879.620392257347703,
23668,1725756.065158565994352,5955868.453595696017146,
23669,1727542.073545800521970,5955844.503366216085851,1.389871787000000
23670,1724387.956762897782028,5955873.191411443054676,
23671,1725434.873211076250300,5955858.951128011569381,
23672,1725825.179116369457915,5955853.641634728759527,
23673,1726502.349729334469885,5955855.602928630076349,
23674,1726552.385642353678122,5955842.203411577269435,
23675,1726801.688975875265896,5955838.537171282805502,
23676,1718389.951645932160318,5955948.289850318804383,0.238181819000000
23677,1725426.355608110781759,5955848.705309504643083,
23678,1725800.907477516680956,5955844.028608205728233,
23679,1725910.330510872416198,5955842.585611165501177,
23680,1725957.880741139641032,5955841.150669087655842,
23681,1726489.384769701864570,5955832.453854827210307,
23682,1727352.635751763358712,5955854.044293341226876,-0.477285552000000
23683,1725302.285965637769550,5955849.353879045695066,
23684,1725337.775247100507841,5955859.223696949891746,
23685,1725661.455880311550573,5955844.370137353427708,
23686,1726133.907757054315880,5955828.406207624822855,
23687,1725353.852628280874342,5955830.026855343021452,
23688,1725683.415345462737605,5955825.425779446028173,
23689,1726238.473211235366762,5955817.108043893240392,
23690,1724544.392475666711107,5955929.703978317789733,
23691,1725514.547445569420233,5955817.719341891817749,
23692,1725654.836483602412045,5955816.335931312292814,
23693,1726017.715440502157435,5955817.089318289421499,
23694,1726230.119912215741351,5955807.061740265227854,
23695,1726283.003975661471486,5955805.825860251672566,
23696,1719796.415025948081166,5955889.374370503239334,-0.875636359000000
23697,1725264.941412299871445,5955811.586429094895720,
23698,1725594.662704554852098,5955806.785246389918029,
23699,1725642.908746653003618,5955805.679325829260051,
23700,1727087.044457419775426,5955785.279143268242478,-0.982666651000000
23701,1725385.426077227341011,5955799.865965778008103,
23702,1725401.523655683966354,5955847.268522081896663,
23703,1727098.687051486456767,5955774.354566602036357,
23704,1725409.401053477078676,5955789.147102013230324,
23705,1726652.045613012276590,5955770.816440161317587,
23706,1726688.404928872827441,5955770.833351094275713,
23707,1726639.676024077460170,5955761.179991737008095,
23708,1725338.144130781060085,5955800.392757970839739,
23709,1725575.099655372789130,5955880.191533370874822,
23710,1725947.927272475790232,5955761.757086384110153,
23711,1726668.616696840152144,5955755.971605029888451,
23712,1727146.179037722060457,5955744.153237182646990,
23713,1725448.912030393723398,5955770.421290880069137,
