OID,FID_,X,Y,BCE_Otago_
3062,3062,1408209.794228111,4917237.332488868,-9999.0
3063,3063,1408475.139296525,4917282.36278862,-9999.0
3064,3064,1408454.160733634,4917245.131682642,-9999.0
3065,3065,1408383.943618247,4917237.69075799,-9999.0
3066,3066,1410570.514093915,4917306.21631367,-9999.0
3067,3067,1408084.93257188,4917213.135374642,-9999.0
3068,3068,1408651.289340534,4917236.731962243,-9999.0
3069,3069,1408935.826329672,4917240.034905639,-9999.0
3070,3070,1409116.532415669,4917349.808802838,-9999.0
3071,3071,1412825.687360515,4917358.619818881,-9999.0
3072,3072,1412884.806663606,4917365.053620217,-9999.0
3073,3073,1408060.996743496,4917213.919551688,-9999.0
3074,3074,1408946.403138873,4917220.004264238,-9999.0
3075,3075,1409866.666128454,4917248.334039588,-9999.0
3076,3076,1409915.774380427,4917239.85214523,-9999.0
3077,3077,1410413.939157649,4917260.225761551,-9999.0
3078,3078,1410505.37812948,4917258.303368622,-9999.0
3079,3079,1412767.19228305,4917326.739454588,-9999.0
3080,3080,1408689.064846311,4917196.867972179,-9999.0
3081,3081,1408869.00216984,4917235.086057871,-9999.0
3082,3082,1412785.085229318,4917316.738181161,-9999.0
3083,3083,1412837.362267641,4917318.666672967,-9999.0
3084,3084,1408048.135349549,4917162.044651359,-9999.0
3085,3085,1408271.073701561,4917173.947688035,-9999.0
3086,3086,1408804.023161299,4917184.289605431,-9999.0
3087,3087,1412749.759930043,4917302.282214802,-0.986000001
3088,3088,1410474.730835479,4917217.029015278,-9999.0
3089,3089,1410783.819745951,4917229.242776904,-9999.0
3090,3090,1410528.125789101,4917199.061020544,-9999.0
3091,3091,1411277.077430511,4917221.559157863,-9999.0
3092,3092,1410574.819434997,4917237.008942148,-9999.0
3093,3093,1409375.687332069,4917143.857823588,-9999.0
3094,3094,1410608.413142921,4917181.160877233,-9999.0
3095,3095,1410744.165874247,4917201.677762171,-9999.0
3096,3096,1410769.06272157,4917185.663475289,-9999.0
3097,3097,1410647.315096451,4917182.339404414,-9999.0
3098,3098,1410670.520078617,4917172.130932746,-9999.0
3099,3099,1412653.350548321,4917275.082600163,-0.486465615
3100,3100,1410557.233816407,4917159.992746819,-9999.0
3101,3101,1411219.532863766,4917180.223228626,-9999.0
3102,3102,1408640.361560835,4917091.050553597,-9999.0
3103,3103,1410679.044642699,4917153.351926996,-9999.0
3104,3104,1410702.199984304,4917160.349080944,-9999.0
3105,3105,1408114.842028877,4917081.195587423,-9999.0
3106,3106,1411198.461786042,4917159.685847784,-9999.0
3107,3107,1411450.202576873,4917167.27323367,-9999.0
3108,3108,1411536.862513648,4917169.124926664,-9999.0
3109,3109,1410627.86534783,4917132.184379622,-9999.0
3110,3110,1411618.458582801,4917165.101332168,-9999.0
3111,3111,1408593.936680256,4917116.716741935,-9999.0
3112,3112,1411507.561571219,4917158.509065419,-9999.0
3113,3113,1412593.795281302,4917181.434604823,-9999.0
3114,3114,1410829.842975761,4917123.101473523,-9999.0
3115,3115,1411558.676041262,4917140.229669563,-9999.0
3116,3116,1410858.840737025,4917109.276019841,-9999.0
3117,3117,1410099.253313047,4917076.033261211,-9999.0
3118,3118,1410438.66463059,4917098.701459445,-9999.0
3119,3119,1411510.483171227,4917118.78326079,-9999.0
3120,3120,1410459.490060732,4917080.913658281,-9999.0
3121,3121,1410494.196698882,4917078.298265974,-9999.0
3122,3122,1410835.799151601,4917088.745402711,-9999.0
3123,3123,1410970.229143781,4917092.783180074,-9999.0
3124,3124,1411019.794581994,4917094.211832846,-9999.0
3125,3125,1410650.61145817,4917072.941617822,-9999.0
3126,3126,1410858.948706567,4917084.031842421,-9999.0
3127,3127,1411490.176492348,4917098.185637427,-9999.0
3128,3128,1412575.790860877,4917137.21282271,1.041830949
3129,3129,1408622.223628299,4917000.58040783,-9999.0
3130,3130,1410466.921884685,4917057.483783037,-9999.0
3131,3131,1410661.180082115,4917062.488154882,-9999.0
3132,3132,1410870.325656645,4917059.301040011,-9999.0
3133,3133,1411115.071464766,4917107.46065606,-9999.0
3134,3134,1411490.784288159,4917078.224809009,-9999.0
3135,3135,1412571.510005709,4917110.833032135,0.662962908
3136,3136,1407936.01820192,4916956.648339065,-9999.0
3137,3137,1408256.225353177,4917105.687782687,0.342988598
3138,3138,1410849.71625645,4917048.681662945,-9999.0
3139,3139,1410815.00429024,4917200.736427519,-9999.0
3140,3140,1411651.431187653,4917073.124683171,-9999.0
3141,3141,1411679.32938,4917073.563651633,-9999.0
3142,3142,1411801.813920303,4917078.075247109,-9999.0
3143,3143,1411017.622808168,4917059.599295501,-9999.0
3144,3144,1408152.391158738,4916945.701300624,-9999.0
3145,3145,1408401.979549733,4916954.097563729,-9999.0
3146,3146,1412530.43655025,4917079.825564487,-9999.0
3147,3147,1410683.317473473,4917013.626163909,-9999.0
3148,3148,1411057.064953442,4917043.894324735,-9999.0
3149,3149,1412541.347313317,4917069.961516181,-9999.0
3150,3150,1407478.566177633,4916906.711996661,-9999.0
3151,3151,1407987.949882569,4916931.121735799,-9999.0
3152,3152,1408020.856633951,4916921.233935817,-9999.0
3153,3153,1409251.574197532,4916958.815649558,-9999.0
3154,3154,1409199.022688401,4916952.867901974,-9999.0
3155,3155,1409982.993913746,4916977.289633418,-9999.0
3156,3156,1410826.566029948,4917019.257216424,-9999.0
3157,3157,1412541.951727455,4917050.000680258,-9999.0
3158,3158,1407758.604559867,4916927.144024615,-0.617572219
3159,3159,1410912.164291248,4917001.512477383,-9999.0
3160,3160,1411625.76476473,4918035.585128224,-0.757925764
3161,3161,1410562.534808195,4916965.081542712,-9999.0
3162,3162,1410914.897834477,4916970.755037306,-9999.0
3163,3163,1410941.221603404,4916983.078215565,-9999.0
3164,3164,1411723.573773246,4916995.401925823,-9999.0
3165,3165,1408920.276500624,4916918.847755435,-9999.0
3166,3166,1410536.79615688,4916951.562498827,-9999.0
3167,3167,1410594.521402724,4916950.971573109,-9999.0
3168,3168,1408904.853494205,4916888.183223763,-9999.0
3169,3169,1408583.716476292,4916868.356380124,-9999.0
3170,3170,1408615.293547657,4916869.709915253,-9999.0
3171,3171,1408833.566837302,4916891.64343415,-9999.0
3172,3172,1408992.192902884,4916888.064290188,-9999.0
3173,3173,1410519.693239293,4916929.232246862,-9999.0
3174,3174,1412286.559984198,4917002.949359722,-0.888242393
3175,3175,1407563.952302883,4916865.410791295,-9999.0
3176,3176,1408749.289401,4916864.800905294,-9999.0
3177,3177,1408775.92920627,4916865.093803397,-9999.0
3178,3178,1408954.193905941,4916870.975015966,-9999.0
3179,3179,1410935.347324333,4916937.282323401,-9999.0
3180,3180,1411574.054980903,4917039.545697198,-9999.0
3181,3181,1408980.528638315,4916868.786144979,-9999.0
3182,3182,1410955.26091731,4916922.416341439,-9999.0
3183,3183,1410826.100275256,4916908.103811791,-9999.0
3184,3184,1411222.725174673,4916928.340951328,-9999.0
3185,3185,1409091.787151169,4916882.132508673,-9999.0
3186,3186,1410484.825846859,4916887.266086351,-9999.0
3187,3187,1409238.510263419,4916839.936045023,-9999.0
3188,3188,1410389.409992791,4916880.676188751,-9999.0
3189,3189,1410455.549640052,4916882.651371563,-9999.0
3190,3190,1410527.482526303,4916898.99560937,-9999.0
3191,3191,1410800.991491701,4916889.542250362,-9999.0
3192,3192,1408624.103445448,4916810.452338448,-9999.0
3193,3193,1410517.291761245,4916869.067325897,-9999.0
3194,3194,1410587.004180449,4916871.200735079,-9999.0
3195,3195,1412277.033997245,4916927.092946068,-0.886047639
3196,3196,1408185.224755218,4916786.87890429,-9999.0
3197,3197,1410527.860307123,4916858.614090894,-9999.0
3198,3198,1410565.287052713,4916884.938811561,-9999.0
3199,3199,1408752.221013305,4916827.248866645,-9999.0
3200,3200,1409151.544012533,4916807.133012398,-9999.0
3201,3201,1409238.185280945,4916814.216383069,-9999.0
3202,3202,1410545.787613424,4916849.95995573,-9999.0
3203,3203,1408167.725086541,4916775.234296619,-9999.0
3204,3204,1409217.58145516,4916798.80146635,-9999.0
3205,3205,1410366.805913259,4916843.107277699,-9999.0
3206,3206,1412222.323574059,4916890.470047913,-9999.0
3207,3207,1408747.830166058,4916774.693572934,-9999.0
3208,3208,1409120.076190693,4916804.172178929,-9999.0
3209,3209,1411076.209504316,4916846.190929325,-9999.0
3210,3210,1408464.851745963,4916759.79825062,-9999.0
3211,3211,1410705.550194768,4916831.151512342,-9999.0
3212,3212,1412167.159544384,4916868.817294951,-0.07033333
3213,3213,1408979.023224657,4917041.841447996,-0.960571408
3214,3214,1408448.686530471,4916745.464298092,-9999.0
3215,3215,1409223.869649949,4916777.313307691,-9999.0
3216,3216,1412121.99827224,4916862.452029143,-9999.0
3217,3217,1407385.397204798,4916702.103358426,-9999.0
3218,3218,1410696.698054655,4916804.250655974,-9999.0
3219,3219,1407946.777281666,4916720.265617386,-9999.0
3220,3220,1408363.554908248,4916728.384273964,-9999.0
3221,3221,1409247.003994982,4916749.758735176,-9999.0
3222,3222,1412063.955215811,4916820.731694462,-0.757314278
3223,3223,1410816.277250012,4916762.178503406,-9999.0
3224,3224,1411399.317207393,4916776.125837224,-9999.0
3225,3225,1412022.734525615,4916799.500805986,-0.638611108
3226,3226,1410599.555278605,4916737.212563201,-9999.0
3227,3227,1407423.354288307,4916608.173806925,-9999.0
3228,3228,1410951.012749007,4916702.135467224,-9999.0
3229,3229,1407395.73232161,4916585.495786521,-9999.0
3230,3230,1410923.432496394,4916696.093364405,-9999.0
3231,3231,1411944.559170294,4916731.480362152,-0.899249972
3232,3232,1410941.465584303,4916666.983897796,-9999.0
3233,3233,1411927.471131667,4916679.476157121,-0.857612517
3234,3234,1408204.836986506,4916508.144066673,-9999.0
3235,3235,1408215.409103366,4916497.694678227,-9999.0
3236,3236,1411817.182832885,4916629.425494162,-0.942762745
3237,3237,1411833.784890819,4916588.244214833,-0.495568174
3238,3238,1408691.297832993,4916483.391198232,-9999.0
3239,3239,1408760.329913644,4916485.683720442,-9999.0
3240,3240,1408833.451962927,4916487.630309382,-9999.0
3241,3241,1408808.862963378,4916481.293786229,-9999.0
3242,3242,1409213.175188941,4916488.978970599,-9999.0
3243,3243,1409349.603571129,4916493.559796683,-9999.0
3244,3244,1411823.761557406,4916573.683455918,-0.270341845
3245,3245,1407605.710691017,4916445.960923226,-9999.0
3246,3246,1411168.69589408,4916543.533853143,-9999.0
3247,3247,1411806.789547778,4916558.182995325,-0.556840032
3248,3248,1407753.897678168,4916424.224788708,-9999.0
3249,3249,1407705.411922089,4916412.728631572,-9999.0
3250,3250,1409273.49087764,4916461.011188378,-9999.0
3251,3251,1409226.460036658,4916453.612063693,-9999.0
3252,3252,1411250.034619991,4916511.261565843,-9999.0
3253,3253,1411675.254362752,4916524.213477319,-9999.0
3254,3254,1410097.427647815,4916469.763155445,-9999.0
3255,3255,1410978.732532754,4916502.214041936,-9999.0
3256,3256,1408672.536832657,4916439.684687244,-0.061959497
3257,3257,1409490.258963568,4916445.203066289,-9999.0
3258,3258,1411424.761659358,4916496.812685288,-9999.0
3259,3259,1406712.964426484,4916346.034475981,-9999.0
3260,3260,1407592.382996656,4916369.408744097,-9999.0
3261,3261,1407665.346033743,4916379.673012685,-9999.0
3262,3262,1409996.002998336,4916449.584633878,-9999.0
3263,3263,1410281.805240106,4916458.351252801,-9999.0
3264,3264,1410567.65842356,4916465.441273816,-9999.0
3265,3265,1410677.71039914,4916470.795196339,-9999.0
3266,3266,1410819.846356772,4916474.062222024,-9999.0
3267,3267,1411344.602409502,4916490.972213498,-9999.0
3268,3268,1411486.626223809,4916496.133064407,-9999.0
3269,3269,1406637.489542913,4916338.678882631,-9999.0
3270,3270,1406664.66127129,4916319.580126272,-9999.0
3271,3271,1406693.636987861,4916323.992533996,-9999.0
3272,3272,1406993.606323228,4916329.14386306,-9999.0
3273,3273,1409752.843516338,4916415.476050687,-9999.0
3274,3274,1406529.242407785,4916300.670749996,-9999.0
3275,3275,1408572.984308026,4916386.760000361,-9999.0
3276,3276,1409913.783910569,4916400.441027136,-0.882363623
3277,3277,1407258.107385331,4916308.118254904,-9999.0
3278,3278,1408519.15163166,4916352.316423268,-0.636153833
3279,3279,1409840.547084998,4916395.90034453,-9999.0
3280,3280,1406554.35986209,4916281.373091979,-9999.0
3281,3281,1407387.860045407,4916302.954327904,-9999.0
3282,3282,1407481.619616424,4916305.289249777,-9999.0
3283,3283,1406519.554493963,4916258.90433765,-9999.0
3284,3284,1407229.044180464,4916462.166939783,-9999.0
3285,3285,1406717.018983601,4916255.902190743,-9999.0
3286,3286,1408034.327703822,4916293.220997565,-9999.0
3287,3287,1406534.69558931,4916240.797831134,-9999.0
3288,3288,1406832.043579441,4916246.413555175,-9999.0
3289,3289,1406807.018817458,4916234.318847947,-9999.0
3290,3290,1408347.447574498,4916284.954254388,-9999.0
3291,3291,1408389.752184235,4916311.067412759,-0.819875024
3292,3292,1406517.98161827,4916210.036820974,-9999.0
3293,3293,1406560.916760767,4916195.995018505,-9999.0
3294,3294,1406593.786840288,4916234.21327037,-9999.0
3295,3295,1407330.59795178,4916220.874215864,-9999.0
3296,3296,1408238.573150154,4916258.179448014,-9999.0
3297,3297,1406913.386190164,4916161.829320792,-9999.0
3298,3298,1407298.229037099,4916166.264088539,-9999.0
3299,3299,1406992.150167835,4916110.428091988,-9999.0
3300,3300,1406875.208116904,4916097.320067389,-9999.0
3301,3301,1407130.088844979,4916116.387931518,-9999.0
3302,3302,1407675.876294642,4916116.522433908,-9999.0
3303,3303,1407065.504940129,4916094.838520844,-9999.0
3304,3304,1408148.301964774,4916184.278539799,-0.742674463
3305,3305,1406851.21637862,4916134.165915782,-9999.0
3306,3306,1407063.701278878,4916062.708453299,-9999.0
3307,3307,1407053.838031016,4916051.539318788,-9999.0
3308,3308,1408061.841210329,4916079.426260453,1.080462673
3309,3309,1408076.15698368,4916023.692793338,0.509380952
3310,3310,1406905.581705267,4915977.856173687,-9999.0
3311,3311,1408082.719575429,4916013.391166169,-9999.0
3312,3312,1406796.237031744,4915904.51262245,-9999.0
3313,3313,1408120.445279876,4915942.967709562,-9999.0
3314,3314,1406787.52447412,4915864.657280982,-9999.0
3315,3315,1406867.808598695,4915846.805780408,-9999.0
3316,3316,1406888.719228423,4915847.458320256,-9999.0
3317,3317,1407362.845120749,4915862.030096846,-9999.0
3318,3318,1407339.415724827,4915841.902668043,-9999.0
3319,3319,1408065.23531447,4915860.543954615,0.20564285
3320,3320,1406911.477284936,4915798.217774283,-9999.0
3321,3321,1407942.321083535,4915821.349273798,-0.87349999
3322,3322,1406606.680776051,4915759.259811919,-9999.0
3323,3323,1406849.389990626,4915766.309847117,-9999.0
3324,3324,1406930.354224176,4915759.223437058,-9999.0
3325,3325,1406860.199630562,4915747.128729655,-9999.0
3326,3326,1406895.481632012,4915764.12848404,-9999.0
3327,3327,1407303.904769131,4915701.260925278,-9999.0
3328,3328,1407888.653256692,4915718.534345229,-9999.0
3329,3329,1407136.315099217,4915763.234698274,-9999.0
3330,3330,1407177.228478313,4915661.442371379,-9999.0
3331,3331,1407888.96219447,4915683.084155483,-9999.0
3332,3332,1407146.485595541,4915640.504160045,-9999.0
3333,3333,1407174.369379916,4915636.582913893,-9999.0
3334,3334,1407888.193678107,4915645.259796847,-9999.0
3335,3335,1407876.241738283,4915618.248623624,-0.527847477
3336,3336,1407090.641058874,4915576.390038653,-9999.0
3337,3337,1407850.491928988,4915604.961554216,-9999.0
3338,3338,1407316.234443593,4915571.071181302,-9999.0
3339,3339,1407298.445565034,4915559.177550857,-9999.0
3340,3340,1407515.778250074,4915556.429687216,-9999.0
3341,3341,1407071.380865521,4915519.682846731,-9999.0
3342,3342,1407829.651257711,4915556.623821056,-0.686460587
3343,3343,1407593.690783514,4915580.97694201,-9999.0
3344,3344,1406857.653972552,4915491.064942542,-9999.0
3345,3345,1406912.768054059,4915494.458172574,-9999.0
3346,3346,1406895.4488962,4915412.892496709,-9999.0
3347,3347,1407699.294809593,4915407.374028936,-9999.0
3348,3348,1407718.352141392,4915407.979275512,-9999.0
3349,3349,1407773.847111635,4915380.968449728,-0.766727268
3350,3350,1406863.096655327,4915327.171425874,-9999.0
3351,3351,1407295.209567811,4915345.434323114,-9999.0
3352,3352,1407194.092042503,4915341.549681236,-9999.0
3353,3353,1407752.185556029,4915344.664263614,-0.996999919
3354,3354,1407177.347883424,4915321.782320664,-9999.0
3355,3355,1407222.854776534,4915323.629545044,-9999.0
3356,3356,1407680.193080589,4915347.639436429,-9999.0
3357,3357,1407212.523547286,4915307.688358416,-9999.0
3358,3358,1407310.08507553,4915311.137104602,-9999.0
3359,3359,1407234.04142931,4915288.788293696,-9999.0
3360,3360,1406913.752717229,4915268.811534325,-9999.0
3361,3361,1407654.92119979,4915303.403804946,-9999.0
3362,3362,1406827.621627548,4915630.760148978,-0.966857127
3363,3363,1406781.954462198,4915244.71691501,-9999.0
3364,3364,1407214.065619982,4915258.195595614,-9999.0
3365,3365,1407250.715217888,4915265.005606772,-9999.0
3366,3366,1407632.237760931,4915271.210712121,-9999.0
3367,3367,1407653.436766853,4915271.869752633,-9999.0
3368,3368,1407643.143094305,4915261.702763795,-9999.0
3369,3369,1407204.729735865,4915238.301705102,-9999.0
3370,3370,1407715.331434463,4915274.389639909,-0.728529427
3371,3371,1407184.443232274,4915217.68932532,-9999.0
3372,3372,1407693.801757992,4915202.989088819,-0.766600004
3373,3373,1407490.954888781,4915239.344604433,-9999.0
3374,3374,1407270.015956762,4915169.627810362,-9999.0
3375,3375,1407447.021903499,4915150.139624869,-9999.0
3376,3376,1407566.888101185,4915129.317534532,-9999.0
