OID,FID_,X,Y,BCE_Tauran
5008,5008,1868901.216189964,5832142.803584823,-0.713999987
5009,5009,1870050.986088417,5832105.577170383,-0.713999987
5010,5010,1875713.157147552,5831927.016278571,-0.625
5011,5011,1866588.430097906,5832219.027650271,-0.713999987
5012,5012,1867818.810043872,5832168.50289692,-0.713999987
5013,5013,1870137.662310907,5832096.978623579,-0.713999987
5014,5014,1874426.404652328,5831961.815098421,-0.459930662
5015,5015,1875780.51703323,5831911.762665246,-0.625
5016,5016,1875871.438523604,5831911.760717436,-0.625
5017,5017,1867528.434369279,5832167.536462374,-0.713999987
5018,5018,1868718.338673337,5832128.989965478,-0.713999987
5019,5019,1870050.335491023,5832085.637171526,-0.713999987
5020,5020,1874848.339686357,5831927.695674766,-0.625
5021,5021,1875110.037011044,5831918.585068302,-0.397888897
5022,5022,1875332.108898923,5831911.616252738,-0.302696425
5023,5023,1875738.512832021,5831906.443055426,-0.625
5024,5024,1875955.971504994,5831888.866838039,-0.620875001
5025,5025,1862802.424186273,5832315.49650455,0.412936551
5026,5026,1864019.738189633,5832276.186854266,-0.518947928
5027,5027,1867837.731017399,5832147.553015722,-0.713999987
5028,5028,1870161.037545094,5832072.043837986,-0.713999987
5029,5029,1871031.376070536,5832043.381063031,-0.713999987
5030,5030,1875038.34371383,5831911.402591874,-0.625
5031,5031,1875804.882612011,5831894.367344545,-0.625
5032,5032,1864026.234773736,5832259.241923541,-0.693990741
5033,5033,1865505.527869367,5832212.714215576,-0.638571437
5034,5034,1868704.412895198,5832116.836526437,-0.713999987
5035,5035,1869161.045909607,5832096.580170331,-0.713999987
5036,5036,1872068.597002983,5831999.954427302,0.43320952
5037,5037,1874570.105960974,5831916.968528758,-0.625
5038,5038,1874590.523256744,5831916.668046301,-0.625
5039,5039,1875109.718442467,5831899.049231783,-0.309849057
5040,5040,1875818.905328661,5831874.652377099,-0.625
5041,5041,1862755.580756346,5832294.902045012,0.298755278
5042,5042,1864580.011613992,5832236.451456392,-0.558846565
5043,5043,1869629.043067845,5832069.430578008,-0.713999987
5044,5044,1870180.291491697,5832066.357772065,-0.713999987
5045,5045,1871724.051822864,5832011.320725382,0.559971889
5046,5046,1871821.93670355,5831998.146897169,0.496064094
5047,5047,1874482.862241483,5831914.66389751,-0.49001467
5048,5048,1875101.112165943,5831888.938268794,-0.308222229
5049,5049,1865456.886148263,5832194.1062183,-0.713999987
5050,5050,1871082.437832548,5832014.521733307,0.101071431
5051,5051,1871595.615607915,5832009.104530111,0.605810074
5052,5052,1874529.94980808,5831898.130492379,-0.594875
5053,5053,1875325.27568422,5831876.73983331,-0.161239409
5054,5054,1862721.328989635,5832276.399242992,0.198603812
5055,5055,1864101.209827657,5832232.484737522,-0.522442108
5056,5056,1865817.242297874,5832178.785461527,-0.713999987
5057,5057,1866908.236517936,5832137.242344234,-0.713999987
5058,5058,1868724.3202314,5832078.893392677,-0.713999987
5059,5059,1875909.384782512,5831842.485606229,-0.625
5060,5060,1872021.821158049,5831976.64356743,0.464195364
5061,5061,1874678.28400441,5831874.11737201,-0.625
5062,5062,1874717.936891796,5831872.801254048,-0.625
5063,5063,1875179.078708629,5831900.339433421,-0.309414722
5064,5064,1875378.018987731,5831849.785850976,-0.061740739
5065,5065,1875750.208765197,5831842.020205678,-0.625
5066,5066,1862587.647589712,5832264.438809088,0.31323922
5067,5067,1864104.811371364,5832208.004602019,-0.459481477
5068,5068,1870214.598215761,5832010.411584349,-0.713999987
5069,5069,1874514.168437584,5831883.281995053,-0.413422766
5070,5070,1874917.397158509,5831855.53415635,-0.625
5071,5071,1874941.347196064,5831854.530611234,-0.625
5072,5072,1875263.884630055,5831846.385479397,-0.075157616
5073,5073,1871100.483028192,5831982.894962033,0.074738294
5074,5074,1874683.284415606,5831853.469358196,-0.621055046
5075,5075,1875377.038889505,5831830.271977569,0.006727272
5076,5076,1875726.720821208,5831818.421537677,-0.625
5077,5077,1875778.123840603,5831817.29368541,-0.625
5078,5078,1875857.163303104,5831819.065344595,-0.614704403
5079,5079,1863853.542159686,5832199.892058577,-0.554900007
5080,5080,1875488.065487633,5831816.595806391,0.064129629
5081,5081,1875822.867164826,5831831.306975767,-0.565136859
5082,5082,1865900.392932612,5832133.49533211,-0.713999987
5083,5083,1868564.09354866,5832034.191768313,-0.713999987
5084,5084,1870126.386851567,5831983.349208128,-0.713999987
5085,5085,1871043.257187999,5832017.383887588,-0.713999987
5086,5086,1874762.348808201,5831831.116576032,-0.579188665
5087,5087,1875748.880006047,5831802.139582446,-0.625
5088,5088,1862505.312808326,5832223.374084419,-0.060688212
5089,5089,1864511.517949876,5832154.512076512,-0.302896097
5090,5090,1869103.037391832,5832006.705485093,-0.713999987
5091,5091,1869123.453913196,5832006.418496066,-0.713999987
5092,5092,1869182.341481294,5832004.126584711,-0.713999987
5093,5093,1871125.455398339,5831940.49246441,0.274881579
5094,5094,1874805.375399765,5831819.33000504,-0.405017851
5095,5095,1875502.932388442,5831796.138524318,0.068981818
5096,5096,1862473.117471145,5832209.425405625,-0.068265823
5097,5097,1865860.646344915,5832102.033129832,-0.713999987
5098,5098,1866073.643748067,5832094.668679853,-0.713999987
5099,5099,1871045.996399796,5831933.32229786,-0.713999987
5100,5100,1874796.769592649,5831809.218750149,-0.377381825
5101,5101,1875486.739418792,5831786.696358939,0.050339285
5102,5102,1875831.711989415,5831780.300611133,-0.625
5103,5103,1875886.412834455,5831826.419985598,-0.625
5104,5104,1863368.761863156,5832171.202101578,-0.472218194
5105,5105,1863432.204009444,5832169.183091907,-0.488727273
5106,5106,1863479.785626131,5832167.668514792,-0.479964284
5107,5107,1864527.195131693,5832287.518594713,-0.547574967
5108,5108,1867834.265742284,5832027.692651655,-0.713999987
5109,5109,1869149.971392981,5831985.21828286,-0.713999987
5110,5110,1865208.268962238,5832102.48305855,-0.713999987
5111,5111,1867433.204436959,5832040.661667981,-0.713999987
5112,5112,1871072.760542241,5831917.578616384,-0.713999987
5113,5113,1875795.365977728,5831756.454857064,-0.625
5114,5114,1875835.018601279,5831755.133351916,-0.625
5115,5115,1863401.30018392,5832150.726586835,-0.49374214
5116,5116,1864554.291657871,5832113.809575916,-0.519000004
5117,5117,1865961.09095179,5832072.556070958,-0.713999987
5118,5118,1866667.44429753,5832050.399376947,-0.713999987
5119,5119,1869181.04442444,5831964.246674045,-0.713999987
5120,5120,1870073.802834593,5831935.539061165,-0.713999987
5121,5121,1870974.752795676,5831904.595409776,-0.713999987
5122,5122,1874647.346177423,5831827.73812472,-0.357770233
5123,5123,1863367.810123469,5832141.29263206,-0.471072739
5124,5124,1870203.7382588,5831920.94045242,-0.713999987
5125,5125,1871017.038580148,5831909.444743181,-0.649997235
5126,5126,1864057.423455576,5832109.339834104,-0.556618172
5127,5127,1869101.092377134,5831946.885631237,-0.713999987
5128,5128,1870258.925380948,5831909.157876069,-0.713999987
5129,5129,1871044.191800642,5831883.269860158,-0.713999987
5130,5130,1872345.355831682,5831840.554384738,0.324283014
5131,5131,1874755.609560298,5831760.16096803,-0.022568629
5132,5132,1875762.647237692,5831727.601452741,-0.625
5133,5133,1865535.605380049,5832059.067026056,-0.714288053
5134,5134,1869121.184554768,5831936.62866237,-0.713999987
5135,5135,1869157.415537458,5831941.402371563,-0.713999987
5136,5136,1871093.545538908,5831893.369188262,-0.713999987
5137,5137,1871151.365338268,5831879.122729974,0.033644361
5138,5138,1863541.323041969,5832105.829684565,-0.508454547
5139,5139,1865521.861498044,5832042.319938306,-0.713999987
5140,5140,1869078.497332195,5831926.580607887,-0.713999987
5141,5141,1870112.153220643,5831894.365020826,-0.713999987
5142,5142,1870270.760325223,5831889.186989503,-0.713999987
5143,5143,1872099.25869678,5831835.22439981,0.22357718
5144,5144,1875880.759483442,5831722.78123177,-0.625
5145,5145,1862414.451240826,5832143.050154409,-0.049069832
5146,5146,1870202.143539642,5831889.192245411,-0.713999987
5147,5147,1870359.408803272,5831894.205983485,-0.713999987
5148,5148,1863582.230145609,5832097.349110604,-0.478700766
5149,5149,1865537.866894386,5832027.834241953,-0.713999987
5150,5150,1870130.737726085,5831873.420330628,-0.713999987
5151,5151,1871129.961216565,5831840.745480071,-0.713999987
5152,5152,1875650.450294133,5831691.206405201,-0.166358975
5153,5153,1863386.911933855,5832101.207568213,-0.518228419
5154,5154,1863596.199152512,5832073.726473199,-0.497218183
5155,5155,1868766.398946844,5831907.858912341,-0.713999987
5156,5156,1869095.826908066,5831901.936585838,-0.713999987
5157,5157,1870217.645890713,5831860.602575708,-0.713999987
5158,5158,1871137.723348116,5831830.302520008,-0.713999987
5159,5159,1872166.461991936,5831822.01255412,0.164619566
5160,5160,1872359.576965347,5831790.182094715,0.183980768
5161,5161,1875547.964507231,5831830.575582576,-0.070104
5162,5162,1875661.581372793,5831680.269587523,-0.188887855
5163,5163,1868777.697064696,5831896.718794416,-0.713999987
5164,5164,1870288.458860088,5831852.520141407,-0.713999987
5165,5165,1871148.860039111,5831819.372108576,-0.713999987
5166,5166,1875761.144446377,5831677.537457147,-0.624897874
5167,5167,1875879.323378727,5831671.948173964,-0.625
5168,5168,1869117.410669314,5831881.284446222,-0.713999987
5169,5169,1871186.931322346,5831811.483856608,-0.169927184
5170,5170,1868738.262167241,5831879.208025845,-0.713999987
5171,5171,1870374.486351771,5831839.195877002,-0.713999987
5172,5172,1871086.36676679,5831832.398920334,-0.713999987
5173,5173,1863259.907678145,5832049.958923357,-0.474659683
5174,5174,1869067.905931494,5831858.659801699,-0.713999987
5175,5175,1875592.436887856,5831658.000743246,-0.143785998
5176,5176,1875688.127670564,5831639.783267406,-0.205302047
5177,5177,1865628.663695761,5832118.216971043,-0.641410585
5178,5178,1866046.404595773,5831939.175294108,-0.713999987
5179,5179,1866136.181966714,5831933.351531846,-0.713999987
5180,5180,1866837.571926288,5831910.18235382,-0.713999987
5181,5181,1866964.296586954,5831906.303454772,-0.713999987
5182,5182,1868986.83346416,5831840.81438103,-0.713999987
5183,5183,1871212.752918059,5831774.75912973,0.136514286
5184,5184,1875778.674165,5831625.412781137,-0.625
5185,5185,1866787.988716437,5831907.865121812,-0.713999987
5186,5186,1866935.945271447,5831897.705474728,-0.713999987
5187,5187,1870136.064613281,5831793.401443905,-0.713999987
5188,5188,1869410.71387455,5832636.51999915,-0.713999987
5189,5189,1870238.923594825,5831794.2539382,-0.713999987
5190,5190,1871079.017074177,5831770.274933271,-0.713999987
5191,5191,1862377.035627739,5832060.944275083,-0.050725638
5192,5192,1862404.144370044,5832031.767723197,-0.084963641
5193,5193,1866805.049799987,5831891.478232441,-0.713999987
5194,5194,1866828.530012502,5831893.990976532,-0.713999987
5195,5195,1866923.989081222,5831887.227141276,-0.713999987
5196,5196,1862709.40922636,5832012.896292632,0.004963306
5197,5197,1863303.302618985,5831992.853684024,-0.713999987
5198,5198,1870265.512465646,5831769.00586637,-0.713999987
5199,5199,1871151.297439396,5831759.992670342,-0.713999987
5200,5200,1875508.780661118,5831596.696723592,-0.073879628
5201,5201,1862339.334795297,5832014.070577548,-0.012519999
5202,5202,1870769.828713758,5831747.530602309,-0.713999987
5203,5203,1870976.294003302,5831740.7728446,-0.713999987
5204,5204,1865663.021510323,5831907.424931517,-0.713999987
5205,5205,1870807.304953097,5831732.204014318,-0.713999987
5206,5206,1862719.448231786,5831972.281362148,0.039618181
5207,5207,1863211.111250487,5831956.659250323,-0.519018176
5208,5208,1867513.78040144,5831819.074726813,-0.713999987
5209,5209,1875472.315532529,5831563.938162618,-0.148211409
5210,5210,1875502.897014164,5831556.590899013,-0.177796291
5211,5211,1875670.886310739,5831551.516420307,-0.497729558
5212,5212,1875796.087302214,5831551.03577893,-0.625
5213,5213,1863242.514350558,5831945.680544482,-0.477854558
5214,5214,1863270.859717039,5831945.155738569,-0.492336451
5215,5215,1863377.642378612,5831946.163358551,-0.497383736
5216,5216,1866964.693714304,5831832.737948674,-0.713999987
5217,5217,1866998.000364219,5831824.490132435,-0.713999987
5218,5218,1871224.511211264,5831692.718708447,-0.690936696
5219,5219,1862291.525120157,5831970.205214111,0.099621077
5220,5220,1870680.517836058,5831701.068613146,-0.713999987
5221,5221,1875272.254608626,5831544.303760152,0.18629091
5222,5222,1867500.092227148,5831793.409725068,-0.713999987
5223,5223,1871514.364138745,5831655.452951399,-0.30228571
5224,5224,1875216.660389499,5831538.705959272,0.250543481
5225,5225,1863761.569643004,5831899.591254325,-0.474871544
5226,5226,1870367.561477522,5831692.546132061,-0.713999987
5227,5227,1862284.053596903,5831935.984206377,0.110098903
5228,5228,1862638.565853619,5831924.949282113,0.005381819
5229,5229,1867512.228930513,5831773.316615321,-0.713999987
5230,5230,1871481.891605084,5831642.129493069,-0.713999987
5231,5231,1871543.121728099,5831643.453743584,-0.469082607
5232,5232,1875334.7017875,5831512.282737975,0.106054547
5233,5233,1863538.893981337,5831886.72522452,-0.529853217
5234,5234,1864622.531250953,5831852.129810893,-0.198772726
5235,5235,1870401.784324976,5831664.955858789,-0.713999987
5236,5236,1871090.45772545,5831678.071587139,-0.713999987
5237,5237,1871370.909251402,5831637.580476143,-0.713999987
5238,5238,1871571.209331594,5831625.869739136,-0.491584894
5239,5239,1875953.088829121,5831481.495611543,-0.344124997
5240,5240,1863550.198462418,5831875.592619295,-0.514740746
5241,5241,1867451.458491685,5831750.849728488,-0.713999987
5242,5242,1868799.338785676,5831711.389905882,-0.713999987
5243,5243,1868890.496565246,5831703.425278109,-0.713999987
5244,5244,1870211.465686369,5831661.191632316,-0.713999987
5245,5245,1870770.739235663,5831660.164522709,-0.713999987
5246,5246,1871083.437557783,5831632.258331022,-0.713999987
5247,5247,1875243.907497725,5831495.132818552,0.326691728
5248,5248,1875675.0390853,5831480.989683039,-0.489072716
5249,5249,1862566.56376595,5831902.076443733,0.062417721
5250,5250,1862804.304595641,5831889.540385753,-0.067037976
5251,5251,1870202.8660365,5831651.075924291,-0.713999987
5252,5252,1868890.712690552,5831684.626847525,-0.713999987
5253,5253,1870932.125451158,5831617.667957291,-0.713999987
5254,5254,1875262.333276917,5831474.765533314,0.246946428
5255,5255,1875674.374809954,5831461.049367314,-0.51022221
5256,5256,1862533.996450749,5831889.729658536,-0.041914757
5257,5257,1862822.962334287,5831873.810223929,-0.063340425
5258,5258,1868806.532465928,5831677.004256602,-0.713999987
5259,5259,1868870.848995408,5831680.268995523,-0.713999987
5260,5260,1871598.088282297,5831585.649302154,-0.713999987
5261,5261,1872969.846036457,5831540.722360689,-0.138218179
5262,5262,1873033.054418421,5831542.847837457,-0.154690906
5263,5263,1870408.085581817,5831614.846668125,-0.713999987
5264,5264,1871431.453876163,5831603.183184215,-0.713999987
5265,5265,1875721.337420861,5831444.304972087,-0.493871566
5266,5266,1862294.410835802,5831894.795456369,0.105711276
5267,5267,1862503.72169492,5831862.637673678,-0.121576921
5268,5268,1873029.255056604,5831519.177487143,-0.27588889
5269,5269,1862863.236043299,5831846.08545531,-0.047653661
5270,5270,1862926.917463231,5831839.316630912,-0.02238071
5271,5271,1863661.962823415,5831818.858222107,-0.496109197
5272,5272,1863698.645121292,5831811.400006306,-0.513036354
5273,5273,1868789.465726569,5831651.827653102,-0.713999987
5274,5274,1868829.034216593,5831649.931566491,-0.713999987
5275,5275,1868857.696705386,5831645.777556332,-0.713999987
5276,5276,1875280.648395007,5831433.672724875,0.262639644
5277,5277,1865189.15723585,5831753.791597651,-0.586892856
5278,5278,1868738.422220687,5831639.671264675,-0.713999987
5279,5279,1870795.447905337,5831576.448644849,-0.713999987
5280,5280,1871149.161324958,5831561.03270569,-0.713999987
5281,5281,1871528.820478544,5831589.084530969,-0.713999987
5282,5282,1871722.787986167,5831593.970348084,-0.383473841
5283,5283,1875300.153832882,5831423.393553993,0.293287497
5284,5284,1865157.117948729,5831744.838112512,-0.497799983
5285,5285,1872262.580209599,5831513.909708519,0.207757446
