OID,FID_,X,Y,BCE_Pareng
1293,1293,1596111.116029515,6179451.074712036,-0.745000005
1294,1294,1597586.99785068,6179451.371699682,-0.745000005
1295,1295,1593456.48873502,6179439.620929054,-0.654999971
1296,1296,1596086.004090454,6179445.310195429,-0.745000005
1297,1297,1597535.270260126,6179441.396896659,-0.745000005
1298,1298,1597568.879742618,6179459.139645201,-0.745000005
1299,1299,1597595.244448623,6179442.140598985,-0.745000005
1300,1300,1597611.732841407,6179442.144858281,-0.745000005
1301,1301,1598600.867403514,6179441.823086418,-9999.0
1302,1302,1593431.13494027,6179432.874650048,-0.654999971
1303,1303,1596012.194129474,6179431.110314122,-0.745000005
1304,1304,1596144.43927159,6179431.166216976,-0.745000005
1305,1305,1597710.664606621,6179436.461236018,-0.745000005
1306,1306,1597741.340778406,6179438.707374243,-0.745000005
1307,1307,1597971.640631215,6179424.849496502,-0.745000005
1308,1308,1593357.579756062,6179409.667016352,-0.654999971
1309,1309,1593374.068098919,6179409.678807301,-0.654999971
1310,1310,1597869.046388522,6179442.224019171,-0.745000005
1311,1311,1590462.37971165,6179417.499504498,-0.476207086
1312,1312,1591008.169553048,6179397.521859409,3.187076932
1313,1313,1596168.19049167,6179427.426884804,-0.745000005
1314,1314,1596185.676759523,6179390.929889393,-0.745000005
1315,1315,1598373.975090527,6179387.103252684,-0.745000005
1316,1316,1595476.920422596,6179412.15278687,-0.745000005
1317,1317,1596168.85837554,6179371.409118696,-0.745000005
1318,1318,1591016.447478622,6179362.665630521,2.65188334
1319,1319,1598063.840328081,6179385.077130221,-0.745000005
1320,1320,1598274.51980704,6179392.829472098,-0.745000005
1321,1321,1595051.527515552,6179350.172481362,-0.490549552
1322,1322,1590504.574196766,6179349.930711195,-0.318495559
1323,1323,1590769.327029738,6179327.763059405,-0.654999971
1324,1324,1596108.897784088,6179342.450276714,-0.745000005
1325,1325,1596127.65433512,6179331.547198271,-0.745000005
1326,1326,1595110.135176364,6179327.614126244,-0.246905264
1327,1327,1595496.978878488,6179326.322869916,-0.745000005
1328,1328,1591008.08718156,6179308.075125915,-0.654999971
1329,1329,1595130.128780902,6179311.154772554,-0.1824386
1330,1330,1595351.741050524,6179327.769853242,-0.432026509
1331,1331,1596086.450648856,6179291.685092171,-0.745000005
1332,1332,1590534.246974093,6179282.496412589,-0.243504918
1333,1333,1591017.268969846,6179289.606160046,-0.654999971
1334,1334,1590888.756352593,6179267.909542669,-0.654999971
1335,1335,1595330.634023802,6179275.485717295,-0.407616178
1336,1336,1590843.418996767,6179262.884278213,-0.654999971
1337,1337,1595740.213694291,6179261.648951139,-0.745000005
1338,1338,1595896.850401451,6179261.719555064,-0.745000005
1339,1339,1595918.060114401,6179262.105859349,-0.745000005
1340,1340,1591008.309550977,6179253.084366309,-0.654999971
1341,1341,1591068.810936284,6179247.550663534,0.156534352
1342,1342,1595435.527348998,6179251.542832331,-0.745000005
1343,1343,1596033.443217844,6179299.62122839,-0.745000005
1344,1344,1590699.168181842,6179242.818357963,-0.654999971
1345,1345,1590991.835988307,6179238.126563884,-0.654999971
1346,1346,1591082.173354701,6179237.618280508,0.294227852
1347,1347,1595971.059714721,6179231.868466589,-0.745000005
1348,1348,1596045.255809925,6179231.900394115,-0.745000005
1349,1349,1590553.733713011,6179229.152626771,-0.233887634
1350,1350,1591008.512212864,6179218.424590567,-0.654999971
1351,1351,1595979.646352684,6179221.502421563,-0.745000005
1352,1352,1592277.373841507,6179213.813717266,-0.654999971
1353,1353,1593350.454747768,6179215.655325316,-0.19364376
1354,1354,1596028.776317417,6179211.970943508,-0.745000005
1355,1355,1596000.526257163,6179202.374548666,-0.745000005
1356,1356,1591791.38098374,6179189.26672229,0.129263159
1357,1357,1593877.276388698,6179190.673702997,-0.655000031
1358,1358,1595781.8037216,6179191.939516791,-0.745000005
1359,1359,1596028.784846081,6179192.048536032,-0.745000005
1360,1360,1590678.623174146,6179178.049818251,-0.654999971
1361,1361,1595410.491626975,6179181.80203593,-0.745000005
1362,1362,1595769.744601277,6179181.102994679,-0.745000005
1363,1363,1595914.854686376,6179182.567202061,-0.745000005
1364,1364,1591091.307976861,6179172.95427792,-0.428873855
1365,1365,1591118.805512328,6179196.19949727,0.195992646
1366,1366,1593728.295821471,6179170.651753994,-0.221942317
1367,1367,1595839.182352379,6179172.043018241,-0.745000005
1368,1368,1590636.158812254,6179173.977908612,-0.654999971
1369,1369,1593753.6373585,6179159.979683452,-0.286365382
1370,1370,1595935.407863169,6179171.154140689,-0.745000005
1371,1371,1591076.118944024,6179154.062969925,-0.654999971
1372,1372,1595567.141271816,6179151.994595093,-0.745000005
1373,1373,1595814.895768983,6179167.822686039,-0.745000005
1374,1374,1591049.616230297,6179163.473393911,-0.654999971
1375,1375,1595794.021035311,6179146.915353709,-0.745000005
1376,1376,1595748.517080712,6179132.157081591,-0.745000005
1377,1377,1595781.664192027,6179126.987331748,-0.745000005
1378,1378,1595983.449459051,6179145.045035652,-0.745000005
1379,1379,1591049.37647379,6179113.667040058,-0.654999971
1380,1380,1591096.308642496,6179092.078493444,-0.654999971
1381,1381,1595971.120283457,6179092.41160563,-0.745000005
1382,1382,1592780.743561076,6179080.516091613,-0.654999971
1383,1383,1595761.766303272,6179098.375261191,-0.745000005
1384,1384,1595815.742672552,6179098.170569813,-0.745000005
1385,1385,1595872.19807594,6179082.406906229,-0.745000005
1386,1386,1591073.884109274,6179073.276707361,-0.654999971
1387,1387,1590963.586725992,6179059.378391205,-0.654999971
1388,1388,1592780.766818418,6179050.632467376,-0.654999971
1389,1389,1595852.201349492,6179052.891310343,-0.745000005
1390,1390,1590686.403824655,6179097.529316736,-0.651634952
1391,1391,1590724.104809518,6179038.290564843,-0.654999971
1392,1392,1591082.156714994,6179043.401006691,-0.654999971
1393,1393,1592302.969715711,6179040.287092855,-0.654999971
1394,1394,1595765.045854615,6179042.513773504,-0.745000005
1395,1395,1595789.393738351,6179046.732105979,-0.745000005
1396,1396,1595800.153222495,6179026.316212708,-0.745000005
1397,1397,1595852.237461633,6179029.139421899,-0.745000005
1398,1398,1591073.951207335,6179003.548235632,-0.654999971
1399,1399,1591964.677095191,6178990.194130886,-0.654999971
1400,1400,1595723.849602473,6178992.688830259,-0.745000005
1401,1401,1591165.202390699,6178984.282234001,-0.654999971
1402,1402,1595402.516925737,6178979.632089548,-0.745000005
1403,1403,1595843.558293998,6178982.577756833,-0.745000005
1404,1404,1595916.782728848,6179070.21410994,-0.745000005
1405,1405,1595768.096154003,6178974.006411113,-0.745000005
1406,1406,1591597.335429678,6178945.961877103,0.419333329
1407,1407,1591079.125361226,6178929.994363932,-0.654999971
1408,1408,1595440.359294592,6179146.179447888,-0.745000005
1409,1409,1595833.673179887,6178937.044231959,-0.745000005
1410,1410,1595814.179218513,6178927.208815017,-0.745000005
1411,1411,1591187.951747995,6179060.607730702,0.151932756
1412,1412,1595760.460888696,6178929.312675926,-0.745000005
1413,1413,1592327.478476636,6178900.850363129,-0.654999971
1414,1414,1595365.417813538,6178926.621471209,-0.745000005
1415,1415,1595715.647213181,6178903.034157394,-0.745000005
1416,1416,1595831.300601955,6178904.819644952,-0.745000005
1417,1417,1590862.996875292,6178915.921138496,-0.654999971
1418,1418,1590884.837024605,6178889.583636427,-0.654999971
1419,1419,1591133.739253181,6179012.106696181,-0.654999971
1420,1420,1595431.830780079,6178895.796636266,-0.745000005
1421,1421,1595806.332620862,6178893.11439094,-0.745000005
1422,1422,1591136.018901875,6178879.080333851,-0.654999971
1423,1423,1595724.238236817,6178883.11570044,-0.745000005
1424,1424,1591164.914728251,6178875.650950608,-0.033551715
1425,1425,1591612.149697242,6178917.952807273,0.365291165
1426,1426,1592327.117988311,6178875.173663631,-0.654999971
1427,1427,1593028.386391402,6178871.31572418,-0.654999971
1428,1428,1595352.50528241,6178872.771398299,-0.745000005
1429,1429,1595456.584292286,6178873.404193888,-0.745000005
1430,1430,1595715.661205199,6178872.741966604,-0.745000005
1431,1431,1595814.585320184,6178873.195697334,-0.745000005
1432,1432,1595877.910019493,6178914.861293725,-0.745000005
1433,1433,1595913.835041322,6178892.520118986,-0.745000005
1434,1434,1590879.988474568,6178863.979017865,-0.654999971
1435,1435,1591157.077300995,6178859.759227553,-0.198849976
1436,1436,1595835.798613668,6178863.620982023,-0.745000005
1437,1437,1595344.871533636,6178857.825756805,-0.745000005
1438,1438,1590885.0552302,6178839.573455683,-0.654999971
1439,1439,1593942.645265347,6179754.860037409,-0.659097372
1440,1440,1595316.456609239,6178843.450861404,-0.745000005
1441,1441,1595888.408202505,6178847.552332062,-0.745000005
1442,1442,1595328.396718727,6178832.914441453,-0.745000005
1443,1443,1595756.514053517,6178837.531717156,-0.745000005
1444,1444,1592901.926796113,6178824.68305929,-0.654999971
1445,1445,1595187.979519355,6178876.320060656,-0.745000005
1446,1446,1595765.867858575,6178818.751715118,-0.745000005
1447,1447,1590620.402297145,6178829.16547178,-0.19938187
1448,1448,1590922.640354558,6178806.478381143,-0.654999971
1449,1449,1592945.448347454,6178805.93603044,-0.654999971
1450,1450,1595196.513311703,6178803.691401328,-0.745000005
1451,1451,1595889.74809971,6178814.836405363,-0.745000005
1452,1452,1595765.159552308,6178793.483571984,-0.745000005
1453,1453,1591189.701074941,6178774.223082312,3.566510318
1454,1454,1591168.749622567,6178763.241367414,0.100052192
1455,1455,1595328.267694513,6178753.428956795,-0.745000005
1456,1456,1595189.710190176,6178760.039679548,-0.745000005
1457,1457,1595208.479612193,6178742.62111611,-0.745000005
1458,1458,1590700.112663436,6178730.397629662,-0.654999971
1459,1459,1590728.365790378,6178730.048967334,-0.654999971
1460,1460,1591206.456736393,6178734.742337696,2.93003143
1461,1461,1592937.642733205,6178731.994311243,-0.654999971
1462,1462,1591050.043244779,6178720.927402103,-0.654999971
1463,1463,1595197.22249161,6178723.800536196,-0.745000005
1464,1464,1595884.889934932,6178728.585303474,-0.745000005
1465,1465,1590749.593965233,6178710.524661067,-0.654999971
1466,1466,1591186.067457863,6178715.349089682,-0.065175
1467,1467,1595463.057492662,6178719.922167728,-0.745000005
1468,1468,1595727.912460377,6178718.861156423,-0.745000005
1469,1469,1590724.083647634,6178705.245382207,-0.654999971
1470,1470,1590316.765414856,6179771.112651487,-0.654955826
1471,1471,1593005.852078393,6178792.499143797,-0.641162983
1472,1472,1595252.472993418,6178800.549715932,-0.729882451
1473,1473,1595761.478588435,6178709.4158787,-0.745000005
1474,1474,1590903.957626952,6178697.385162521,-0.654999971
1475,1475,1591144.625422564,6178715.279970683,-0.654999971
1476,1476,1591206.797534603,6178694.526760748,-0.014397254
1477,1477,1595360.888105915,6178697.885298835,-0.745000005
1478,1478,1595782.0303979,6178693.470567246,-0.745000005
1479,1479,1591462.258062544,6178681.47111709,0.156363635
1480,1480,1595270.598147985,6178683.671233122,-0.745000005
1481,1481,1590629.513376558,6178660.221042531,-0.654999971
1482,1482,1592989.773692689,6178678.827439917,-0.646802858
1483,1483,1595246.046948851,6178663.53196336,-0.720516678
1484,1484,1591210.859488242,6178650.624655756,-0.654999971
1485,1485,1595567.379291679,6178653.934175471,-0.745000005
1486,1486,1591554.374467357,6178704.211999196,0.35296038
1487,1487,1591173.622925581,6178620.909903741,-0.654999971
1488,1488,1595171.881320874,6178613.687583349,-0.595000029
1489,1489,1595341.36832281,6178643.582959616,-0.745000005
1490,1490,1595570.025466535,6178618.163262992,-0.745000005
1491,1491,1590596.938044508,6178600.420711662,-0.654999971
1492,1492,1591239.758782378,6178600.845874398,-0.654999971
1493,1493,1595207.712662674,6178619.622150279,-0.62260222
1494,1494,1590571.879689698,6178590.434044824,-0.654999974
1495,1495,1590588.367000219,6178590.042224397,-0.654999971
1496,1496,1591204.652531575,6178601.863425265,-0.654999971
1497,1497,1591252.138059463,6178585.915720496,-0.654999971
1498,1498,1595320.109554984,6178584.084197167,-0.693479002
1499,1499,1590942.478196858,6178565.126949284,-0.654999971
1500,1500,1591190.166645687,6178561.158278847,-0.654999971
1501,1501,1592913.206824937,6178567.411265036,-0.654999971
1502,1502,1595140.763128729,6178568.292443426,-0.595000029
1503,1503,1590888.98923315,6178551.367329591,-0.654999971
1504,1504,1594772.928195806,6178553.061463306,-0.595000029
1505,1505,1595085.361915012,6178543.913651094,-0.595000029
1506,1506,1595361.346660633,6178544.260049462,-0.693479002
1507,1507,1590530.723472672,6178530.624746208,-0.448368552
1508,1508,1590567.628423664,6178535.746727219,-0.654999971
1509,1509,1590732.855901467,6178530.624637895,-0.654999971
1510,1510,1590820.722997373,6178531.445650281,-0.654999971
1511,1511,1591288.595194157,6178609.10662242,-0.36755996
1512,1512,1595550.052599215,6178557.002638624,-0.745000005
1513,1513,1592591.587849037,6178512.577491617,-0.654999971
1514,1514,1590761.568292292,6178500.973883529,-0.654999971
1515,1515,1594693.659742023,6178494.095980185,-0.595000029
1516,1516,1594768.016305501,6178498.914548062,-0.595000029
1517,1517,1594891.500512293,6178493.798500028,-0.595000029
1518,1518,1595883.586739378,6178582.781549119,-0.745000005
1519,1519,1590464.827520789,6178480.751084962,-0.360847462
1520,1520,1590934.698492585,6178481.222271646,-0.654999971
1521,1521,1594797.569324551,6178482.986560952,-0.595000029
1522,1522,1590791.120740993,6178505.925815976,-0.590052872
1523,1523,1594875.496701871,6178505.164998619,-0.595000029
1524,1524,1595385.332632606,6178526.204701572,-0.711340356
1525,1525,1595534.655988895,6178484.373537922,-0.745000005
1526,1526,1594594.925982042,6178463.951047234,-0.595000029
1527,1527,1594607.29684343,6178453.997005749,-0.595000029
1528,1528,1595287.201617188,6178454.571715503,-0.595000029
1529,1529,1590840.538680915,6178441.661788727,-0.211756727
1530,1530,1590955.945092374,6178441.775049978,-0.654999971
1531,1531,1594743.148109888,6178444.318070688,-0.595000029
1532,1532,1594767.530626555,6178456.51286896,-0.595000029
1533,1533,1594549.78430447,6178433.892476485,-0.595000029
1534,1534,1594615.98207354,6178434.6608462,-0.595000029
1535,1535,1595670.687482732,6178449.573780364,-0.745000005
1536,1536,1590506.105457279,6178421.026052201,-0.447035712
1537,1537,1590769.790969833,6178426.277991675,-0.176370203
1538,1538,1590864.39064643,6178486.378782833,-0.541091073
1539,1539,1590885.297131332,6178421.406479397,-0.654999971
1540,1540,1590934.756913631,6178421.454957305,-0.654999971
1541,1541,1591211.506734309,6178422.098294062,-0.654999971
1542,1542,1594726.672814318,6178424.386279305,-0.595000029
1543,1543,1594875.05210745,6178424.469462091,-0.595000029
1544,1544,1591382.241255934,6178495.853852279,-0.254727314
1545,1545,1592847.378514817,6178412.961781004,-0.654999971
1546,1546,1594529.489020083,6178418.794911521,-0.580062663
1547,1547,1594594.785913749,6178414.349129952,-0.595000029
1548,1548,1595225.996764838,6178415.072486782,-0.595000029
1549,1549,1590753.523698574,6178406.313403279,-0.190624986
1550,1550,1590955.194474987,6178406.636828368,-0.654999971
1551,1551,1594701.954313204,6178404.44975244,-0.595000029
1552,1552,1594875.063116798,6178404.547030061,-0.595000029
1553,1553,1590392.210920412,6178391.554411445,-0.253560987
1554,1554,1590893.569772037,6178391.530918065,-0.654999971
1555,1555,1595204.799316317,6178394.762165689,-0.595000029
1556,1556,1595518.815033488,6178394.714930885,-0.745000005
1557,1557,1595700.587056912,6178420.375763118,-0.745000005
