FID,X,Y,BCE_Manukau_Harbour_System_MHS__Seagrass
4335,1750290.960122372256592,5905117.110915197059512,
4336,1753351.886721451301128,5905066.505825858563185,-0.678972745000000
4337,1753375.624136165017262,5905061.292456472292542,-0.675636362000000
4338,1753595.647434532176703,5905057.105308074504137,-0.963457964000000
4339,1754383.331644476158544,5905042.990001358091831,-0.058727274000000
4340,1754575.599414989817888,5905043.742289274930954,0.219444444000000
4341,1744125.180337231606245,5905213.731195027939975,
4342,1744592.603419968625531,5905206.227934887632728,
4343,1744657.436463440535590,5905205.043369809165597,
4344,1744961.015971543733031,5905211.654386990703642,
4345,1749726.211674955440685,5905134.997136349789798,
4346,1753818.647934365086257,5905066.412881690077484,-0.658599118000000
4347,1754336.856334205949679,5905087.034316596575081,-0.128289069000000
4348,1754431.228197116870433,5905046.900823584757745,0.038614583000000
4349,1754703.421897162916139,5905032.529819741845131,0.261909087000000
4350,1755174.051859307102859,5905022.793729279190302,0.609266031000000
4351,1744284.910303838085383,5905201.043289604596794,
4352,1744432.385599799687043,5905217.186171118170023,
4353,1744788.296506830956787,5905196.674655831418931,
4354,1744976.634020029101521,5905189.034066465683281,
4355,1750196.229958361713216,5905125.109185882844031,
4356,1753355.865463009336963,5905042.093466551043093,-0.749345794000000
4357,1754294.406797208823264,5905028.889215948060155,-0.225229359000000
4358,1744796.734487787820399,5905181.939948291517794,
4359,1744828.398541980888695,5905181.801155174151063,
4360,1744854.742953655077145,5905186.172520331107080,
4361,1745068.570502484217286,5905177.692294077016413,
4362,1745124.212625493993983,5905176.739397005178034,
4363,1745156.192534555215389,5905176.191560841165483,
4364,1749629.987870774231851,5905098.745370587334037,
4365,1749657.380757860140875,5905097.878601737320423,
4366,1750268.156926317606121,5905111.275372954085469,
4367,1750344.954084912082180,5905085.705357035622001,
4368,1750365.531459195306525,5905085.723126851022243,
4369,1754258.621766563970596,5905024.698706476017833,-0.306345379000000
4370,1754490.941149231977761,5905046.502006853930652,0.130588044000000
4371,1754551.878363820025697,5905029.212910629808903,0.215524421000000
4372,1754669.426482191774994,5905024.261051929555833,0.259613181000000
4373,1744992.706357121001929,5905173.493502577766776,
4374,1745056.684113716706634,5905167.063245425932109,
4375,1753567.524909136816859,5905017.735824906267226,-0.949756112000000
4376,1754086.171500477474183,5905012.739249033853412,-0.412407409000000
4377,1754406.412190134404227,5905001.761744503863156,-0.010800000000000
4378,1744064.058525837957859,5905200.711914584040642,-0.620192116000000
4379,1749673.018691394012421,5905077.663176701404154,
4380,1749764.869237506063655,5905081.135181101039052,
4381,1750245.166173667879775,5905072.748264338821173,
4382,1753822.445742462761700,5905003.342708477750421,-0.809629643000000
4383,1744009.516635710839182,5905176.232365979813039,-0.436169608000000
4384,1744408.057602860499173,5905164.163055947981775,
4385,1745123.934245602693409,5905152.962047554552555,
4386,1745163.377936257747933,5905150.379242575727403,
4387,1745291.297201907029375,5905148.186569675803185,
4388,1745424.100674948887900,5905142.072266305796802,
4389,1753574.666018434800208,5905002.651659927330911,-0.984000001000000
4390,1754246.003125408198684,5904985.672137274406850,-0.344363629000000
4391,1744522.397111492697150,5905178.292138928547502,
4392,1744847.609326683217660,5905146.690470928326249,
4393,1745051.575323483906686,5905138.105955830775201,
4394,1749624.696575546870008,5905058.577521579340100,
4395,1753562.402455099159852,5904987.919217727147043,-0.990638304000000
4396,1754378.892388097476214,5904989.612192030996084,-0.087803235000000
4397,1754437.513454633764923,5904987.536665366031229,0.040946786000000
4398,1744329.871767273172736,5905155.962808767333627,
4399,1744491.753038609400392,5905137.300124772824347,
4400,1744744.189500534674153,5905133.776564273051918,
4401,1745027.663121241843328,5905133.329436882399023,
4402,1744004.058370447484776,5905135.835327173583210,
4403,1744251.742590114707127,5905131.823065551929176,
4404,1744704.044652797281742,5905124.492999576032162,
4405,1744755.737942040432245,5905122.824607741087675,
4406,1744795.396685352548957,5905122.549329787492752,
4407,1745011.252582478802651,5905118.455138982273638,
4408,1749592.364641561638564,5905039.209282138384879,
4409,1750196.586156277684495,5905055.253547634929419,
4410,1750311.618252397514880,5905030.697995100170374,
4411,1753550.048615961801261,5904968.203495529480278,-0.974107125000000
4412,1745035.073615016648546,5905108.480469830334187,
4413,1745183.568991230567917,5905106.320067303255200,
4414,1750239.486607463099062,5905022.007796888239682,
4415,1754241.618944547371939,5904955.641171603463590,-0.443312368000000
4416,1744120.347452384186909,5905151.219804975204170,
4417,1744331.352127321762964,5905110.528675631619990,
4418,1744823.637610584497452,5905101.264772931113839,
4419,1745328.159142101649195,5905105.558674045838416,
4420,1749623.992523612687364,5905018.711600814014673,
4421,1753695.879143501166254,5905104.638313734903932,-0.744687788000000
4422,1753681.164177412632853,5904946.548533493652940,-0.933076947000000
4423,1753995.956449921941385,5905107.462796681560576,-0.439005011000000
4424,1743989.387370318174362,5905120.833395312540233,-0.715829452000000
4425,1744107.568365044891834,5905109.152157068252563,
4426,1744628.768440377665684,5905103.444754924625158,
4427,1744907.057290313066915,5905095.515773927792907,
4428,1745046.495865950593725,5905091.396777899935842,
4429,1745246.502191527048126,5905090.014790351502597,
4430,1745274.579175046179444,5905084.438395570963621,
4431,1750191.458158354042098,5904998.701198901049793,
4432,1753540.928741826675832,5904938.459326957352459,-0.994444390000000
4433,1753570.209960501408204,5904947.201760469004512,-0.932949630000000
4434,1753661.436719506978989,5904936.274480983614922,-0.967272681000000
4435,1754100.996938545722514,5904928.089364271610975,-0.420727264000000
4436,1744014.634121723705903,5905101.077721547335386,-0.976500005000000
4437,1744600.442484617466107,5905135.284265206195414,
4438,1744848.830293970881030,5905102.671357845887542,
4439,1749645.506812582956627,5905000.742244129069149,
4440,1753641.268472298979759,5904926.670430787838995,-0.951721823000000
4441,1743979.239153469447047,5905087.137711824849248,-0.958000064000000
4442,1744205.816437426488847,5905089.034700188785791,
4443,1744374.540899547981098,5905079.099598873406649,
4444,1744671.214070206973702,5905075.207120900042355,
4445,1750134.259898437652737,5904996.190577023662627,
4446,1750239.074420479126275,5904977.917691522277892,
4447,1750303.033929652301595,5904976.783231736160815,
4448,1750331.605974314035848,5904976.659234212711453,
4449,1753521.163005136419088,5904918.877887842245400,-0.988461586000000
4450,1754285.104200780624524,5904938.785487338900566,-0.253879180000000
4451,1743920.641074148006737,5905089.068404276855290,-0.458999984000000
4452,1743951.244577694917098,5905086.887241571210325,-0.855000010000000
4453,1745058.350612925598398,5905057.307181511074305,
4454,1749603.208930959692225,5904984.295404612086713,
4455,1744348.155103995930403,5905076.298996901139617,
4456,1749101.878174998331815,5904978.743554139509797,
4457,1753688.448536761570722,5904901.201673249714077,-0.952788454000000
4458,1754492.025419406825677,5904881.088288438506424,0.164909089000000
4459,1744187.866930795600638,5905053.694815798662603,
4460,1744558.481834624661133,5905063.213349236175418,
4461,1744650.126920628594235,5905045.276318253949285,
4462,1744844.623196682659909,5905046.029338975436985,
4463,1744870.574546526651829,5905041.892560032196343,
4464,1750176.988217438105494,5904960.940197207964957,
4465,1750306.739055186044425,5904953.121216364204884,
4466,1743879.611730621661991,5905047.523754470981658,-0.017725922000000
4467,1743930.369603291852400,5905054.009468970820308,-0.812666613000000
4468,1744010.370671292766929,5905046.205785938538611,
4469,1744370.137767610838637,5905040.082803810015321,
4470,1744431.175445048138499,5905062.642086171545088,
4471,1744889.504279608372599,5905035.435381467454135,
4472,1750131.291324159596115,5904946.869821540080011,
4473,1754224.268134524812922,5904881.183109975419939,-0.393578121000000
4474,1744348.875044118380174,5905036.752051344141364,
4475,1744401.947204130003229,5905029.571399278007448,
4476,1744669.678450546925887,5905030.098851578310132,
4477,1745136.098385798977688,5905059.813634970225394,
4478,1754045.211842370219529,5904860.256096633151174,-0.527750011000000
4479,1744220.788233829662204,5905028.964146720245481,
4480,1744473.876141455722973,5905017.447681838646531,
4481,1744546.006603306625038,5905017.145472247153521,
4482,1744723.624828906264156,5905050.697029563598335,
4483,1745177.274190169526264,5905006.351624128408730,
4484,1749581.972884583054110,5904940.258741622790694,
4485,1755156.415898363804445,5904863.594366335310042,0.772727267000000
4486,1743756.525475844740868,5905029.649731924757361,-0.103769839000000
4487,1744097.805180825293064,5905014.811283566057682,
4488,1744481.871300387661904,5905007.867762127891183,
4489,1744505.539853881578892,5905007.866494593210518,
4490,1744729.387421297607943,5905003.643029626458883,
4491,1748519.099875002866611,5904938.256080747582018,
4492,1750144.166179681196809,5904923.500074650160968,
4493,1754509.729410958942026,5904916.861141421832144,0.110630023000000
4494,1744241.784593904856592,5905007.175329528748989,
4495,1744537.132482170825824,5905002.667439939454198,
4496,1744604.714451093692333,5905010.609759830869734,
4497,1749615.945862616179511,5904939.126024428755045,
4498,1754607.458539492450655,5904819.948585364036262,0.252685184000000
4499,1743697.136675997404382,5905007.189335530623794,-0.330499999000000
4500,1743720.244761512381956,5905010.628949275240302,-0.434245900000000
4501,1744329.314702826552093,5904990.931896283291280,
4502,1744597.739309573313221,5904985.491531901061535,
4503,1745281.009916523005813,5904974.262935700826347,
4504,1749427.080601847264916,5904911.552702086977661,
4505,1749598.218504728749394,5904899.531683974899352,
4506,1750171.447467384627089,5904906.799329904839396,
4507,1754218.933666915399954,5904816.677337168715894,-0.399636357000000
4508,1754473.507841022685170,5904850.920643171295524,0.057726207000000
4509,1743685.729986002435908,5904992.051828853785992,-0.706741392000000
4510,1743897.585435761604458,5904988.105358379893005,-0.918944418000000
4511,1743917.140827225521207,5904987.189045646227896,
4512,1744307.084018426714465,5905010.721991577185690,
4513,1744403.690738847712055,5904981.882471214048564,
4514,1744458.604080200893804,5904988.351883975788951,
4515,1744616.956685575190932,5904976.057436418719590,
4516,1744888.779030990554020,5904971.413061697036028,
4517,1745252.552507682237774,5905021.886444043368101,
4518,1749386.446397418854758,5904893.681919516064227,
4519,1750265.878709039650857,5904878.128991005942225,
4520,1750437.493706295033917,5904874.297930066473782,
4521,1753467.232478547375649,5904820.358062950894237,
4522,1753655.276392850792035,5904817.098807774484158,-0.989574478000000
4523,1754280.336907418677583,5904830.882694547064602,-0.267998430000000
4524,1749437.647306054597721,5904882.426401771605015,
4525,1749477.326292204670608,5904885.945295340381563,
4526,1749502.685299169272184,5904898.049188033677638,
4527,1750237.452971219085157,5904868.280562261119485,
4528,1753828.976486362982541,5904912.796308851800859,-0.746999105000000
4529,1753834.816371033200994,5904803.721391075290740,-0.707407425000000
4530,1753906.770308979321271,5904802.414497339166701,-0.660181823000000
4531,1754435.773720841621980,5904804.784104026854038,-0.006741742000000
4532,1743655.447009173920378,5904996.591286490671337,-0.313885370000000
4533,1743846.622460988117382,5904995.285861241631210,-0.713680527000000
4534,1744920.908720769686624,5904966.810587229207158,
4535,1749397.497429578099400,5904873.164946758188307,
4536,1754250.113423029193655,5904790.316139104776084,-0.291685039000000
4537,1743613.354964372934774,5904967.999009151943028,
4538,1744739.259317411342636,5904950.337153296917677,
4539,1749559.783185782143846,5904887.240749987773597,
4540,1750041.047332513611764,5904864.729785223491490,
4541,1750156.533823269652203,5904853.994852791540325,
4542,1750218.620101358275861,5904854.857209173031151,
4543,1754558.803140203002840,5904792.758991749025881,0.324109440000000
4544,1744280.825030125910416,5904951.679468275979161,
4545,1744324.372994090430439,5904946.264603253453970,
4546,1744424.104901810409501,5904943.688812296837568,
4547,1749565.352253985591233,5904849.861621593125165,
4548,1750441.057381680468097,5904835.141459600068629,
