OID,FID_,X,Y,BCE_Whanga
58,58,1722841.302770321,6044748.383202563,0.183409098
59,59,1722936.571504604,6044756.775793569,-0.186738346
60,60,1721640.821736276,6044758.616783114,-0.732933358
61,61,1721656.342122972,6044767.499718244,-0.734306336
62,62,1722970.824402273,6044745.465170268,-0.101409434
63,63,1721670.66494917,6044745.377956714,-0.735900027
64,64,1723067.858131312,6044726.30779473,-0.645142877
65,65,1723094.857849074,6044728.113211195,-0.097666664
66,66,1723180.426653925,6044725.446009417,0.770857149
67,67,1720653.742098585,6044811.456953008,-0.717321212
68,68,1721648.580270948,6044748.243652334,-0.534149994
69,69,1720655.296765279,6044739.412680736,-0.406722236
70,70,1721662.459780845,6044725.750013153,-0.019893331
71,71,1721686.689548662,6044728.834210383,-0.72246667
72,72,1723150.360629187,6044713.956551069,0.755456971
73,73,1723197.729081611,6044704.368581658,0.869100013
74,74,1720668.219486989,6044710.428767515,-0.711966726
75,75,1722766.459987479,6044660.518002964,0.225523805
76,76,1722774.469380291,6044640.270774995,-0.707122807
77,77,1723028.01294751,6044672.087689577,0.811476919
78,78,1722749.798127353,6044630.85061724,-0.015525006
79,79,1722741.536178623,6044620.998955836,0.400839076
80,80,1722985.257948275,6044617.623005172,0.829825006
81,81,1720807.742059273,6044627.6156853,-0.726724995
82,82,1722757.03009974,6044605.267822425,-0.662324333
83,83,1722968.595412745,6044587.956011101,0.893457845
84,84,1720672.620497316,6044638.485283128,-0.684228645
85,85,1722740.823513767,6044581.349223838,-0.667181812
86,86,1722932.301903368,6044557.596079103,0.938502723
87,87,1720620.076613087,6044570.374395056,-0.536224985
88,88,1722634.889974667,6044539.533070364,0.791499984
89,89,1720563.099027249,6044551.013059943,-0.48900003
90,90,1722594.202522439,6044522.531234501,0.690304345
91,91,1720546.37586114,6044531.750865719,0.418672719
92,92,1722698.856275848,6044514.849754415,-0.609281775
93,93,1722154.683110218,6044489.57681505,-0.799937505
94,94,1722536.50758627,6044484.309966227,0.978415741
95,95,1722528.246009885,6044474.458114009,1.136589773
96,96,1722535.502242827,6044454.425895774,0.663442311
97,97,1721830.986487828,6044461.494742594,-0.688319827
98,98,1722207.989016161,6044451.462821953,-0.625086772
99,99,1722495.337498741,6044445.014715805,0.818475017
100,100,1722639.022210147,6044446.216227139,0.013477676
101,101,1722487.086037447,6044435.889374036,0.773211554
102,102,1720902.785287764,6044446.934492221,-0.008574998
103,103,1722234.619777664,6044433.094964006,-0.647026783
104,104,1722454.442911891,6044425.647449563,0.796999999
105,105,1722503.02500675,6044425.180949774,0.698392867
106,106,1721749.331125752,6044440.084114732,-0.170054768
107,107,1722842.814244225,6044412.083104961,1.731848505
108,108,1720918.77147543,6044427.511135093,-0.290283023
109,109,1721276.21006005,6044421.904518472,-0.747874999
110,110,1721812.383665815,6044414.556853479,1.172449983
111,111,1722267.319174213,6044408.297040066,-0.557687503
