OID,FID_,X,Y,BCE_Kaipar
14532,14532,1728915.78267741,5968046.286342639,1.587106393
14533,14533,1729270.725319025,5968049.033875116,1.67350195
14534,14534,1729417.312088898,5968048.464397406,-0.437851805
14535,14535,1728616.476625294,5968042.766167074,2.059607866
14536,14536,1728645.086346193,5968042.197890294,2.047495386
14537,14537,1728666.235128176,5968044.42780349,2.024340143
14538,14538,1728907.887193815,5968036.162242603,1.539941199
14539,14539,1728676.285201882,5968030.598226396,1.581916662
14540,14540,1728748.420847186,5968029.218234869,2.051984744
14541,14541,1728899.959796182,5968025.941027809,1.699586239
14542,14542,1728892.028719923,5968015.71009118,1.936280031
14543,14543,1728937.838642464,5968021.738538297,1.909072093
14544,14544,1729409.719205177,5968000.887946391,1.392711714
14545,14545,1729330.625445545,5967996.386481327,1.60592658
14546,14546,1729356.629759288,5967991.331798692,1.754581826
14547,14547,1728916.598791827,5967998.783961595,1.912723482
14548,14548,1729404.801306148,5967980.643648014,1.456140343
14549,14549,1729356.331655507,5967971.401241474,1.40529087
14550,14550,1729355.735444118,5967931.540125347,1.405290955
14551,14551,1728319.105522516,5967933.591877497,1.58466665
14552,14552,1728042.636176419,5967931.262578019,1.11712723
14553,14553,1728296.135986723,5967912.465610189,1.600000024
14554,14554,1729395.405975064,5967891.076627008,1.472351849
14555,14555,1728034.24368595,5967901.367825514,1.04361817
14556,14556,1729355.688242243,5967885.960242731,1.386863647
14557,14557,1729393.528751188,5967861.889839224,1.485888942
14558,14558,1709953.648003373,5968050.271472137,1.368025044
14559,14559,1728030.509904064,5967781.607536459,1.084608716
14560,14560,1710347.738276204,5968005.385505212,-0.510956509
14561,14561,1709702.959098175,5967983.889849477,4.744163617
14562,14562,1728037.537025821,5967718.95243179,0.88842601
14563,14563,1728047.558806316,5967701.620578252,0.986457829
14564,14564,1728055.475138359,5967692.262699276,1.070830167
14565,14565,1709654.040076091,5967943.702902753,3.862985991
14566,14566,1709904.397307305,5967931.297931941,1.284090885
14567,14567,1709626.305687641,5967924.199153668,2.784225193
14568,14568,1710499.868623947,5967907.018228789,0.369933339
14569,14569,1710515.568613355,5967902.849135165,0.10473469
14570,14570,1710644.424498898,5967901.928210293,-0.966500009
14571,14571,1710531.620124476,5967898.387401626,0.032782094
14572,14572,1710547.652874268,5967892.472399529,-0.012185185
14573,14573,1710769.117192369,5967890.365012461,-9999.0
14574,14574,1709900.671372146,5967901.769821582,1.344791681
14575,14575,1710712.384907078,5967898.286091324,-0.563594632
14576,14576,1710741.2130367,5967880.835955117,0.226547621
14577,14577,1710370.243957892,5967875.531857987,-0.787294876
14578,14578,1710474.828536963,5967912.95626698,-0.411819926
14579,14579,1710757.101233843,5967871.131238385,0.657931492
14580,14580,1709856.850284333,5968005.932033483,2.691621588
14581,14581,1710362.063903729,5967865.669602673,-0.69800001
14582,14582,1710773.02493206,5967860.841844508,2.169814268
14583,14583,1709846.388528155,5967862.067394823,1.562351858
14584,14584,1710794.719531653,5967865.045837422,-9999.0
14585,14585,1710789.885881461,5967842.277050822,-9999.0
14586,14586,1710812.76952346,5967839.97249224,-9999.0
14587,14587,1709559.300173925,5967860.323234645,1.921767211
14588,14588,1710800.240286456,5967824.735483995,-9999.0
14589,14589,1709905.148579113,5967814.441950448,2.427729373
14590,14590,1709922.221174087,5967762.222611699,4.217415038
14591,14591,1710823.4350795,5967792.102749564,-9999.0
14592,14592,1710843.703856641,5967739.909285937,-9999.0
14593,14593,1709377.815463196,5967748.809571022,2.571298267
14594,14594,1710272.2951014,5967789.582426608,0.127951407
14595,14595,1710851.628967742,5967729.840803036,-9999.0
14596,14596,1709740.062513197,5967734.253470922,2.610200011
14597,14597,1709707.351261015,5967731.48784341,2.909576649
14598,14598,1709477.228000712,5967747.958822058,4.454028494
14599,14599,1710166.636798474,5967698.728443182,-0.024625004
14600,14600,1710182.742225475,5967698.523246394,0.642064929
14601,14601,1710134.045194745,5967669.243662318,-0.245449994
14602,14602,1710152.42034775,5967678.454789482,0.041482479
14603,14603,1709401.92667375,5967684.93115517,1.011400987
14604,14604,1709360.609701566,5967649.159909711,0.918474994
14605,14605,1710877.53886017,5967673.771636419,-9999.0
14606,14606,1708265.040548151,5967643.214086356,0.031000001
14607,14607,1709316.500209027,5967630.368401466,0.964160387
14608,14608,1729090.725103632,5967644.012729798,1.39347917
14609,14609,1709311.789917897,5967609.910746646,0.820975005
14610,14610,1708385.655285976,5967601.836820431,-0.737037034
14611,14611,1710064.833753941,5967575.160624042,-9999.0
14612,14612,1709279.075727502,5967570.457796837,0.698538468
14613,14613,1710067.600931003,5967602.028046245,0.688973089
14614,14614,1710041.527707084,5967565.130679311,1.236999949
14615,14615,1709246.017654172,5967550.421803397,0.745894498
14616,14616,1728375.983599273,5967278.701660782,1.279055068
14617,14617,1728403.575371936,5967277.909093346,1.778714274
14618,14618,1728419.680878609,5967277.669905047,1.964965489
14619,14619,1709222.791384132,5967531.302488342,0.692877549
14620,14620,1707893.252358693,5967538.228892185,-0.52285292
14621,14621,1709165.424868959,5967512.294857477,0.874888885
14622,14622,1709192.845976756,5967511.747467102,0.682715332
14623,14623,1708142.791099089,5967514.977337386,-9999.0
14624,14624,1728443.183464973,5967285.55563106,1.353663962
14625,14625,1708158.771448332,5967504.810895612,-0.13399997
14626,14626,1709165.333312887,5967492.161416121,0.656725013
14627,14627,1708182.804240716,5967494.543679359,0.028413409
14628,14628,1728513.752288569,5967238.495776147,2.499163578
14629,14629,1728648.657124089,5967326.977558746,1.573263722
14630,14630,1708198.784506661,5967484.377161397,0.284937502
14631,14631,1708480.786085679,5967481.044945855,-9999.0
14632,14632,1708971.662118504,5967474.872529089,1.950839287
14633,14633,1710947.730768955,5967502.255845568,-0.51559576
14634,14634,1708214.764735524,5967474.210612892,0.421537505
14635,14635,1709148.374158137,5967469.021420184,0.528928002
14636,14636,1707811.857474515,5967469.47826846,-0.10232727
14637,14637,1708222.692474448,5967464.144823078,0.672912508
14638,14638,1728135.784213036,5967192.648589712,1.482964258
14639,14639,1708238.672638265,5967453.978228589,1.015099999
14640,14640,1728120.25241653,5967182.437312223,1.28621819
14641,14641,1708254.652764995,5967443.811603555,1.34613754
14642,14642,1709088.840358879,5967445.477306606,0.687065855
14643,14643,1728127.047557952,5967172.863062025,2.211018523
14644,14644,1708270.508074739,5967423.67993864,1.894523835
14645,14645,1728118.478600935,5967152.916058519,2.186413065
14646,14646,1708294.415707242,5967403.447392518,1.934897433
14647,14647,1708302.343287266,5967393.381525014,1.991950019
14648,14648,1709067.160584684,5967383.969024801,0.319833336
14649,14649,1728127.943843695,5967240.561544407,0.730821548
14650,14650,1708318.323384182,5967383.214550597,1.907149982
14651,14651,1708928.356322978,5967401.637043069,1.292989034
14652,14652,1709046.960194323,5967402.246699118,0.510706665
14653,14653,1709826.825281663,5967412.678628605,-0.065171462
14654,14654,1708334.178275842,5967363.082987717,1.793099989
14655,14655,1709058.412092759,5967358.397198413,0.258690909
14656,14656,1708893.208636926,5967353.082275887,0.816176157
14657,14657,1708881.322990204,5967336.075914282,0.739563615
14658,14658,1708969.275937375,5967285.537178448,0.033034972
14659,14659,1709629.807416802,5967320.3228646,0.045318995
14660,14660,1711030.805398318,5967348.691487978,-0.807279086
14661,14661,1709378.903184579,5967207.331969528,0.12570894
14662,14662,1711128.085304483,5967057.334279322,-0.191200012
14663,14663,1711138.431633032,5967123.73752139,-0.736800019
14664,14664,1709119.536949449,5967054.208911101,-0.197404769
14665,14665,1709180.426530611,5967092.144255768,0.148459415
14666,14666,1711140.125648132,5967030.426360519,-0.151161769
14667,14667,1711172.822663908,5967028.049276268,-9999.0
14668,14668,1711150.210927506,5967021.944677527,-0.178285717
14669,14669,1711166.467120812,5967011.933078313,-0.275230738
14670,14670,1711182.550817899,5967001.323763872,-0.460529441
14671,14671,1708466.880315508,5967027.53874434,0.413384615
14672,14672,1711191.76691979,5966992.310755951,-0.229000017
14673,14673,1711212.570394579,5966987.671413783,-9999.0
14674,14674,1708482.79685631,5967012.389155135,0.411987496
14675,14675,1711205.654133541,5966979.051501743,-0.804076936
14676,14676,1711220.494464674,5966977.602502952,-9999.0
14677,14677,1711215.56085949,5966961.726478491,-0.66200003
14678,14678,1707967.093266376,5966988.945152471,0.477150002
14679,14679,1711223.152776713,5966951.202954464,-0.711000005
14680,14680,1707910.6048519,5966979.683860436,0.554425003
14681,14681,1707870.09620377,5966960.256270157,0.575325006
14682,14682,1708900.589794617,5966947.538085938,-9999.0
14683,14683,1708457.059025641,5966962.678138139,0.491779317
14684,14684,1708127.136296531,5966907.212382672,-0.434725004
14685,14685,1708135.223573628,5966896.943504555,-0.487245629
14686,14686,1708174.913824134,5966876.916098238,-0.632589297
14687,14687,1708912.200211595,5966921.775515405,-0.049289081
14688,14688,1708746.508607246,5966849.610285274,-0.535821437
14689,14689,1711278.099545138,5966829.576144486,-0.210999994
14690,14690,1708714.176026238,5966840.049999769,-0.144216666
14691,14691,1708766.512987631,5966839.392046197,0.199868896
14692,14692,1711285.223105672,5966808.900070565,0.013999989
14693,14693,1711266.615000675,5966884.196722262,-0.747812515
14694,14694,1708689.894837986,5966830.388616576,0.2073
14695,14695,1711314.809495124,5966796.988068806,-9999.0
14696,14696,1708657.562339658,5966820.828498424,0.200463417
14697,14697,1711325.763501036,5966777.010922577,-9999.0
14698,14698,1707917.240437807,5966926.08411763,0.167534726
14699,14699,1711314.759396436,5966763.276923925,0.046556386
14700,14700,1708032.365370532,5966791.691618729,-9999.0
14701,14701,1708101.768847347,5966802.044561353,-9999.0
14702,14702,1711322.537075563,5966747.39409232,-0.323633814
14703,14703,1707710.909907778,5966787.826279571,-0.636374992
14704,14704,1711331.531932623,5966728.104989992,-0.156906975
14705,14705,1707698.361822917,5966763.267366303,-0.664107115
14706,14706,1711338.593417581,5966717.577734501,-0.068861521
14707,14707,1711355.664558711,5966728.103253532,-9999.0
14708,14708,1711354.078517096,5966692.75443815,-0.129055951
14709,14709,1711362.096008787,5966673.356214435,-0.214140629
14710,14710,1711369.613604486,5966656.992154609,-0.041243248
14711,14711,1711377.298756425,5966646.68266035,-0.408948732
14712,14712,1707958.202778968,5966768.346028009,-0.249713515
14713,14713,1711385.098686312,5966626.654685179,-0.608225015
14714,14714,1711386.379437712,5966662.370203597,-9999.0
14715,14715,1711409.056400673,5966611.389998213,-9999.0
14716,14716,1711400.953850192,5966592.079488305,-0.52309334
14717,14717,1727887.89413721,5966478.009380233,2.025421371
14718,14718,1711408.938706214,5966572.554023448,-0.169147075
14719,14719,1711416.464866101,5966556.549063964,-0.214520007
14720,14720,1727758.756996534,5966333.66163808,1.724285687
14721,14721,1711424.324984844,5966546.409475371,-0.551950005
14722,14722,1711429.074540422,5966572.027708451,-9999.0
14723,14723,1708123.023161282,5966578.366802334,-9999.0
14724,14724,1711432.905448648,5966527.188579446,-0.21155356
14725,14725,1727696.46560982,5966301.603854673,1.787500007
14726,14726,1708109.437614553,5966565.247952171,-9999.0
14727,14727,1727680.214755923,5966291.876466198,1.774464256
14728,14728,1711464.656372316,5966506.02239373,-9999.0
14729,14729,1727644.222360912,5966272.899224808,1.745140164
14730,14730,1711456.44759192,5966486.735968338,-0.160784621
14731,14731,1711471.928170667,5966490.978872585,-9999.0
14732,14732,1707798.792996554,5967226.188220375,0.326411414
14733,14733,1711464.088483378,5966472.35016159,0.045511804
14734,14734,1711472.060434366,5966452.811886867,0.258516655
14735,14735,1707550.118072754,5966485.848282604,0.068749999
14736,14736,1711479.520399168,5966436.312426697,0.163657527
14737,14737,1727533.654882069,5966215.019045386,1.737777758
14738,14738,1711487.368079748,5966421.602146528,-0.140790538
14739,14739,1708072.351376598,5966489.760834864,-0.8771407
14740,14740,1711503.120275038,5966386.289463363,0.563476631
14741,14741,1707484.962369502,5966426.85939737,-0.479499994
14742,14742,1708088.982884116,5966419.126107531,-9999.0
14743,14743,1711510.760435088,5966375.922663737,0.119262493
14744,14744,1727419.848997358,5966161.300857229,1.627878784
14745,14745,1707592.335760577,5966435.834333325,0.054608187
14746,14746,1727375.968080805,5966137.686514418,1.614583316
14747,14747,1711526.808393599,5966346.163526417,-0.166183106
14748,14748,1707476.477225173,5966392.081965452,-0.396060966
14749,14749,1727338.879512008,5966118.348939532,1.637441821
14750,14750,1711516.595395905,5966399.707582257,-0.147490073
14751,14751,1727322.481151569,5966108.86842519,1.637692265
14752,14752,1707476.167456416,5966367.169424775,-0.399300001
14753,14753,1711542.627875741,5966321.923811578,-0.762008641
14754,14754,1711566.296785111,5966315.343418281,-9999.0
14755,14755,1711550.499400701,5966306.039104521,-0.588128569
14756,14756,1727266.344131532,5966078.69649344,1.58339285
14757,14757,1711565.910664044,5966285.448415346,-0.641183088
14758,14758,1711578.975526656,5966292.47764502,-9999.0
14759,14759,1711574.193376867,5966265.915992097,-0.311275354
14760,14760,1707470.791441462,5966323.383433914,-0.268705002
14761,14761,1711593.833339456,5966265.154499995,-9999.0
14762,14762,1711582.839995843,5966246.154921549,-0.273200004
14763,14763,1711589.637245102,5966235.532396822,-0.541109611
14764,14764,1711597.344391826,5966225.242252702,-0.651945947
14765,14765,1708070.726595781,5966260.089988158,0.725750002
14766,14766,1708062.434999343,5966240.987477577,0.870900012
14767,14767,1711605.574210861,5966201.554811586,-0.44333848
14768,14768,1711620.905813746,5966200.456331079,-0.357818191
14769,14769,1711629.041758178,5966151.292770285,0.156395686
14770,14770,1711636.567774384,5966135.171431826,0.120822764
14771,14771,1707433.27310856,5966168.572709128,0.167807021
14772,14772,1711676.074838535,5966084.71471183,0.05777498
14773,14773,1711684.005530653,5966074.655539064,0.029075017
14774,14774,1708087.539675191,5966102.075770499,1.126911769
14775,14775,1711707.805287125,5966044.487435124,0.399151897
14776,14776,1728244.807241518,5965811.531201155,2.285333316
